2686,2945,100,10

Range : 3255,2352,300,280
3255,2622,100,10
3355,2532,10,100
3355,2532,100,10
3455,2352,10,190
3455,2352,100,10

Range : 3227,2143,210,200
3227,2143,100,10
3327,2143,10,100
3327,2243,100,10
3427,2243,10,100

Range : 5160,964,400,190
5160,1044,100,10
5260,1044,10,100
5260,1144,100,10
5360,1054,10,100
5360,1054,100,10
5460,964,10,100
5460,964,100,10

Range : 1371,1084,300,10
1371,1084,300,10

Range : 3994,2021,510,190
3994,2201,200,10
4194,2111,10,100
4194,2111,300,10
4494,2021,10,100

Range : 3967,1058,200,100
3967,1148,100,10
4067,1058,10,100
4067,1058,100,10

Range : 4612,136,510,190
4612,316,200,10
4812,226,10,100
4812,226,200,10
5012,136,10,100
5012,136,100,10
5112,136,10,100

Range : 3842,361,210,190
3842,441,100,10
3942,441,10,100
3942,541,100,10
4042,361,10,190

Range : 4492,5537,310,280
4492,5807,100,10
4592,5717,10,100
4592,5717,200,10
4792,5537,10,190

Range : 3115,940,300,100
3115,1030,100,10
3215,940,10,100
3215,940,200,10

Range : 1478,1804,400,210
1478,1804,300,10
1778,1804,10,200
1778,2004,100,10

Range : 435,4911,310,190
435,5091,100,10
535,4911,10,190
535,4911,200,10
735,4911,10,100

Range : 667,3222,110,200
667,3222,100,10
767,3222,10,200

Range : 2516,1273,400,110
2516,1363,200,10
2716,1273,10,100
2716,1273,100,10
2816,1273,10,100
2816,1373,100,10

Range : 2028,4922,210,210
2028,4922,100,10
2128,4922,10,200
2128,5122,100,10
2228,4942,10,190

Range : 3975,1441,410,190
3975,1521,300,10
4275,1521,10,100
4275,1621,100,10
4375,1441,10,190

Range : 4450,4085,410,280
4450,4255,300,10
4750,4255,10,100
4750,4355,100,10
4850,4085,10,280

Range : 220,4692,300,310
220,4692,100,10
320,4692,10,300
320,4992,200,10

Range : 5171,944,200,110
5171,944,100,10
5271,944,10,100
5271,1044,100,10

Range : 3124,2024,600,110
3124,2024,200,10
3324,2024,10,100
3324,2124,100,10
3424,2034,10,100
3424,2034,300,10

Range : 3859,286,110,200
3859,286,100,10
3959,286,10,200

Range : 3232,497,500,280
3232,667,200,10
3432,667,10,100
3432,767,100,10
3532,677,10,100
3532,677,100,10
3632,497,10,190
3632,497,100,10

Range : 2106,4245,310,280
2106,4415,100,10
2206,4415,10,100
2206,4515,100,10
2306,4335,10,190
2306,4335,100,10
2406,4245,10,100

Range : 3645,5433,400,190
3645,5613,100,10
3745,5523,10,100
3745,5523,100,10
3845,5433,10,100
3845,5433,200,10

Range : 1670,4317,210,280
1670,4487,100,10
1770,4487,10,100
1770,4587,100,10
1870,4317,10,280

Range : 3970,3633,210,280
3970,3703,100,10
4070,3703,10,200
4070,3903,100,10
4170,3633,10,280

Range : 5098,3443,110,100
5098,3533,100,10
5198,3443,10,100

Range : 4073,3951,100,10
4073,3951,100,10

Range : 4713,3651,410,210
4713,3831,100,10
4813,3651,10,190
4813,3651,200,10
5013,3651,10,200
5013,3851,100,10
5113,3761,10,100

Range : 2796,4701,410,200
2796,4701,100,10
2896,4701,10,100
2896,4801,300,10
3196,4801,10,100

Range : 3241,3499,300,10
3241,3499,300,10

Range : 1397,4182,200,510
1397,4182,100,10
1497,4182,10,500
1497,4682,100,10

Range : 1321,1808,110,100
1321,1898,100,10
1421,1808,10,100

Range : 3635,4977,510,310
3635,4977,200,10
3835,4977,10,300
3835,5277,200,10
4035,5187,10,100
4035,5187,100,10
4135,5097,10,100

Range : 1453,5359,400,220
1453,5359,100,10
1553,5359,10,200
1553,5559,100,10
1653,5469,10,100
1653,5469,100,10
1753,5469,10,100
1753,5569,100,10

Range : 1470,1319,200,110
1470,1319,100,10
1570,1319,10,100
1570,1419,100,10

Range : 1936,5156,210,200
1936,5336,100,10
2036,5156,10,190
2036,5156,100,10
2136,5156,10,200

Range : 3163,2013,210,100
3163,2013,200,10
3363,2013,10,100

Range : 4520,4428,200,10
4520,4428,200,10

Range : 3261,2797,410,300
3261,2977,100,10
3361,2797,10,190
3361,2797,300,10
3661,2797,10,300

Range : 3178,832,110,100
3178,832,100,10
3278,832,10,100

Range : 4684,1883,500,100
4684,1973,300,10
4984,1883,10,100
4984,1883,200,10

Range : 427,4186,410,400
427,4186,100,10
527,4186,10,100
527,4286,100,10
627,4286,10,100
627,4386,200,10
827,4386,10,200

Range : 4221,3418,500,190
4221,3598,200,10
4421,3508,10,100
4421,3508,200,10
4621,3418,10,100
4621,3418,100,10

Range : 421,2352,200,110
421,2352,100,10
521,2352,10,100
521,2452,100,10

Range : 687,5159,510,190
687,5239,100,10
787,5239,10,100
787,5339,100,10
887,5159,10,190
887,5159,300,10
1187,5159,10,100

Range : 4762,736,410,100
4762,826,100,10
4862,736,10,100
4862,736,300,10
5162,736,10,100

Range : 3406,4885,400,510
3406,4885,100,10
3506,4885,10,300
3506,5185,100,10
3606,5185,10,100
3606,5285,100,10
3706,5285,10,100
3706,5385,100,10

Range : 1739,298,310,600
1739,298,100,10
1839,298,10,100
1839,398,100,10
1939,398,10,400
1939,798,100,10
2039,798,10,100

Range : 1018,1883,110,300
1018,1883,100,10
1118,1883,10,300

Range : 2865,4227,510,200
2865,4307,200,10
3065,4307,10,100
3065,4407,100,10
3165,4317,10,100
3165,4317,100,10
3265,4227,10,100
3265,4227,100,10
3365,4227,10,200

Range : 159,3601,410,110
159,3601,200,10
359,3601,10,100
359,3701,200,10
559,3611,10,100

Range : 5010,3908,310,200
5010,3998,200,10
5210,3908,10,100
5210,3908,100,10
5310,3908,10,200

Range : 665,2774,110,300
665,2774,100,10
765,2774,10,300

Range : 2117,3221,210,370
2117,3581,100,10
2217,3311,10,280
2217,3311,100,10
2317,3221,10,100

Range : 3333,3034,400,210
3333,3124,100,10
3433,3034,10,100
3433,3034,100,10
3533,3034,10,200
3533,3234,100,10
3633,3144,10,100
3633,3144,100,10

Range : 82,4050,400,280
82,4320,200,10
282,4050,10,280
282,4050,100,10
382,4050,10,100
382,4150,100,10

Range : 2341,4590,510,190
2341,4770,300,10
2641,4680,10,100
2641,4680,200,10
2841,4590,10,100

Range : 1967,4437,500,370
1967,4797,100,10
2067,4707,10,100
2067,4707,200,10
2267,4617,10,100
2267,4617,100,10
2367,4437,10,190
2367,4437,100,10

Range : 4586,1997,410,280
4586,2267,200,10
4786,2087,10,190
4786,2087,200,10
4986,1997,10,100

Range : 4265,5347,410,300
4265,5347,400,10
4665,5347,10,300

Range : 4962,5898,210,210
4962,5898,100,10
5062,5898,10,200
5062,6098,100,10
5162,5918,10,190

Range : 2035,2072,200,280
2035,2342,100,10
2135,2072,10,280
2135,2072,100,10

Range : 5160,4544,100,10
5160,4544,100,10

Range : 4917,2751,200,10
4917,2751,200,10

Range : 5152,4562,100,10
5152,4562,100,10

Range : 3273,3952,210,200
3273,3952,200,10
3473,3952,10,200

Range : 254,1826,200,10
254,1826,200,10

Range : 1029,946,300,100
1029,1036,100,10
1129,946,10,100
1129,946,200,10

Range : 2545,1684,600,410
2545,1684,100,10
2645,1684,10,100
2645,1784,100,10
2745,1784,10,100
2745,1884,200,10
2945,1884,10,100
2945,1984,100,10
3045,1984,10,100
3045,2084,100,10

Range : 3754,4873,400,110
3754,4873,100,10
3854,4873,10,100
3854,4973,200,10
4054,4883,10,100
4054,4883,100,10

Range : 1883,1122,210,200
1883,1212,100,10
1983,1122,10,100
1983,1122,100,10
2083,1122,10,200

Range : 3920,1660,400,190
3920,1740,100,10
4020,1740,10,100
4020,1840,100,10
4120,1660,10,190
4120,1660,200,10

Range : 2072,4807,500,210
2072,4807,100,10
2172,4807,10,100
2172,4907,100,10
2272,4907,10,100
2272,5007,100,10
2372,4917,10,100
2372,4917,200,10

Range : 3887,589,210,200
3887,769,100,10
3987,589,10,190
3987,589,100,10
4087,589,10,200

Range : 1470,3884,400,210
1470,3884,100,10
1570,3884,10,100
1570,3984,200,10
1770,3984,10,100
1770,4084,100,10

Range : 2425,1806,400,410
2425,1806,100,10
2525,1806,10,200
2525,2006,100,10
2625,2006,10,100
2625,2106,100,10
2725,2106,10,100
2725,2206,100,10

Range : 3093,2183,200,100
3093,2273,100,10
3193,2183,10,100
3193,2183,100,10

Range : 1611,5160,500,210
1611,5160,100,10
1711,5160,10,100
1711,5260,200,10
1911,5260,10,100
1911,5360,200,10

Range : 3514,1314,110,100
3514,1404,100,10
3614,1314,10,100

Range : 1701,3645,600,100
1701,3735,500,10
2201,3645,10,100
2201,3645,100,10

Range : 1817,688,310,370
1817,1048,100,10
1917,958,10,100
1917,958,200,10
2117,688,10,280

Range : 405,5158,100,10
405,5158,100,10

Range : 2936,3083,210,600
2936,3083,100,10
3036,3083,10,300
3036,3383,100,10
3136,3383,10,300

Range : 1556,2079,310,190
1556,2259,100,10
1656,2169,10,100
1656,2169,200,10
1856,2079,10,100

Range : 2003,2741,300,190
2003,2921,200,10
2203,2741,10,190
2203,2741,100,10

Range : 3735,887,110,100
3735,887,100,10
3835,887,10,100

Range : 1892,2422,210,100
1892,2512,200,10
2092,2422,10,100

Range : 5014,4182,310,190
5014,4262,200,10
5214,4262,10,100
5214,4362,100,10
5314,4182,10,190

Range : 1834,1784,210,500
1834,1784,100,10
1934,1784,10,400
1934,2184,100,10
2034,2184,10,100

Range : 4036,3217,400,190
4036,3397,100,10
4136,3217,10,190
4136,3217,300,10

Range : 4373,3582,410,370
4373,3942,300,10
4673,3672,10,280
4673,3672,100,10
4773,3582,10,100

Range : 3244,1810,110,190
3244,1990,100,10
3344,1810,10,190

Range : 3012,5299,300,10
3012,5299,300,10

Range : 3779,697,100,10
3779,697,100,10

Range : 3337,4785,110,100
3337,4785,100,10
3437,4785,10,100

Range : 1557,3718,400,100
1557,3808,100,10
1657,3718,10,100
1657,3718,300,10

Range : 4889,5295,200,100
4889,5385,100,10
4989,5295,10,100
4989,5295,100,10

Range : 2175,1517,310,200
2175,1697,100,10
2275,1517,10,190
2275,1517,100,10
2375,1517,10,100
2375,1617,100,10
2475,1617,10,100

Range : 3050,1166,500,110
3050,1166,100,10
3150,1166,10,100
3150,1266,200,10
3350,1176,10,100
3350,1176,200,10

Range : 3307,895,210,100
3307,895,200,10
3507,895,10,100

Range : 4397,1659,210,600
4397,1659,100,10
4497,1659,10,200
4497,1859,100,10
4597,1859,10,400

Range : 2233,3930,500,210
2233,4110,200,10
2433,4020,10,100
2433,4020,100,10
2533,3930,10,100
2533,3930,100,10
2633,3930,10,200
2633,4130,100,10

Range : 2869,915,310,110
2869,915,200,10
3069,915,10,100
3069,1015,100,10
3169,925,10,100

Range : 2152,1225,110,200
2152,1225,100,10
2252,1225,10,200

Range : 1385,751,400,110
1385,751,100,10
1485,751,10,100
1485,851,100,10
1585,761,10,100
1585,761,200,10

Range : 4683,965,200,210
4683,965,100,10
4783,965,10,200
4783,1165,100,10

Range : 3135,4593,310,100
3135,4683,200,10
3335,4593,10,100
3335,4593,100,10
3435,4593,10,100

Range : 3952,5576,410,300
3952,5666,300,10
4252,5576,10,100
4252,5576,100,10
4352,5576,10,300

Range : 3436,1955,100,10
3436,1955,100,10

Range : 4262,2712,600,190
4262,2892,300,10
4562,2802,10,100
4562,2802,100,10
4662,2712,10,100
4662,2712,200,10

Range : 4335,2193,300,110
4335,2283,100,10
4435,2193,10,100
4435,2193,100,10
4535,2193,10,100
4535,2293,100,10

Range : 4075,1972,110,200
4075,1972,100,10
4175,1972,10,200

Range : 1768,1693,400,210
1768,1693,200,10
1968,1693,10,200
1968,1893,200,10

Range : 31,2770,100,10
31,2770,100,10

Range : 827,706,100,10
827,706,100,10

Range : 747,848,310,100
747,938,300,10
1047,848,10,100

Range : 2572,2983,200,370
2572,3343,100,10
2672,2983,10,370
2672,2983,100,10

Range : 696,5387,110,100
696,5387,100,10
796,5387,10,100

Range : 3030,2211,210,190
3030,2391,100,10
3130,2301,10,100
3130,2301,100,10
3230,2211,10,100

Range : 3076,549,110,200
3076,549,100,10
3176,549,10,200

Range : 102,2178,610,200
102,2358,300,10
402,2268,10,100
402,2268,100,10
502,2178,10,100
502,2178,100,10
602,2178,10,100
602,2278,100,10
702,2278,10,100

Range : 3854,3631,110,600
3854,3631,100,10
3954,3631,10,600

Range : 1150,1212,310,100
1150,1212,300,10
1450,1212,10,100

Range : 1700,2559,400,280
1700,2629,100,10
1800,2629,10,200
1800,2829,100,10
1900,2739,10,100
1900,2739,100,10
2000,2559,10,190
2000,2559,100,10

Range : 1302,2222,210,200
1302,2312,100,10
1402,2222,10,100
1402,2222,100,10
1502,2222,10,200

Range : 1154,4217,300,100
1154,4307,100,10
1254,4217,10,100
1254,4217,200,10

Range : 1036,4725,310,280
1036,4995,200,10
1236,4905,10,100
1236,4905,100,10
1336,4725,10,190

Range : 1538,1218,300,110
1538,1218,200,10
1738,1218,10,100
1738,1318,100,10

Range : 4764,2415,310,300
4764,2415,200,10
4964,2415,10,100
4964,2515,100,10
5064,2515,10,200

Range : 467,1892,510,190
467,2072,500,10
967,1892,10,190

Range : 686,2382,210,110
686,2382,100,10
786,2382,10,100
786,2482,100,10
886,2392,10,100

Range : 4101,2352,400,110
4101,2442,100,10
4201,2352,10,100
4201,2352,200,10
4401,2352,10,100
4401,2452,100,10

Range : 222,1391,310,200
222,1481,200,10
422,1391,10,100
422,1391,100,10
522,1391,10,200

Range : 3760,3409,410,400
3760,3409,300,10
4060,3409,10,200
4060,3609,100,10
4160,3609,10,200

Range : 1258,1923,110,190
1258,2103,100,10
1358,1923,10,190

Range : 859,4974,500,100
859,5064,400,10
1259,4974,10,100
1259,4974,100,10

Range : 4715,628,210,100
4715,718,100,10
4815,628,10,100
4815,628,100,10
4915,628,10,100

Range : 3458,5200,110,280
3458,5470,100,10
3558,5200,10,280

Range : 1136,4401,110,100
1136,4491,100,10
1236,4401,10,100

Range : 2797,4167,200,110
2797,4167,100,10
2897,4167,10,100
2897,4267,100,10

Range : 70,-23,400,310
70,247,100,10
170,-23,10,280
170,-23,100,10
270,-23,10,300
270,277,200,10

Range : 4659,794,200,10
4659,794,200,10

Range : 4414,4462,100,10
4414,4462,100,10

Range : 1569,5586,200,100
1569,5676,100,10
1669,5586,10,100
1669,5586,100,10

Range : 3177,-207,500,460
3177,243,100,10
3277,153,10,100
3277,153,100,10
3377,63,10,100
3377,63,100,10
3477,-207,10,280
3477,-207,200,10

Range : 1252,4340,210,200
1252,4340,200,10
1452,4340,10,200

Range : 1290,3767,200,110
1290,3767,100,10
1390,3767,10,100
1390,3867,100,10

Range : 104,5034,510,200
104,5124,100,10
204,5034,10,100
204,5034,200,10
404,5034,10,100
404,5134,200,10
604,5134,10,100

Range : 61,3187,500,190
61,3367,200,10
261,3187,10,190
261,3187,200,10
461,3187,10,100
461,3287,100,10

Range : 4086,1870,410,110
4086,1870,100,10
4186,1870,10,100
4186,1970,200,10
4386,1880,10,100
4386,1880,100,10
4486,1880,10,100

Range : 4534,2870,110,190
4534,3050,100,10
4634,2870,10,190

Range : 2100,295,310,200
2100,385,100,10
2200,295,10,100
2200,295,200,10
2400,295,10,200

Range : 3002,5599,410,410
3002,5599,100,10
3102,5599,10,200
3102,5799,200,10
3302,5799,10,200
3302,5999,100,10
3402,5909,10,100

Range : 2128,95,510,190
2128,275,300,10
2428,95,10,190
2428,95,100,10
2528,95,10,100
2528,195,100,10
2628,105,10,100

Range : 1093,3849,400,310
1093,3849,100,10
1193,3849,10,100
1193,3949,100,10
1293,3949,10,100
1293,4049,100,10
1393,4049,10,100
1393,4149,100,10

Range : 2226,2843,110,190
2226,3023,100,10
2326,2843,10,190

Range : 4258,2978,200,100
4258,3068,100,10
4358,2978,10,100
4358,2978,100,10

Range : 2547,4142,300,10
2547,4142,300,10

Range : 1213,1472,210,100
1213,1472,200,10
1413,1472,10,100

Range : 421,3716,110,400
421,3716,100,10
521,3716,10,400

Range : 2939,2505,210,370
2939,2865,100,10
3039,2775,10,100
3039,2775,100,10
3139,2505,10,280

Range : 30,3741,410,280
30,4011,200,10
230,3921,10,100
230,3921,200,10
430,3741,10,190

Range : 4001,2794,300,210
4001,2884,100,10
4101,2794,10,100
4101,2794,100,10
4201,2794,10,200
4201,2994,100,10

Range : 2049,2059,100,10
2049,2059,100,10

Range : 4302,4270,310,400
4302,4270,100,10
4402,4270,10,300
4402,4570,200,10
4602,4570,10,100

Range : 5184,931,300,10
5184,931,300,10

Range : 902,771,100,10
902,771,100,10

Range : 374,4666,310,210
374,4666,100,10
474,4666,10,100
474,4766,100,10
574,4676,10,100
574,4676,100,10
674,4676,10,200

Range : 4090,2512,210,190
4090,2692,200,10
4290,2512,10,190

Range : 1461,1117,110,100
1461,1207,100,10
1561,1117,10,100

Range : 2825,3676,600,110
2825,3676,300,10
3125,3676,10,100
3125,3776,300,10

Range : 1876,3828,300,510
1876,3828,100,10
1976,3828,10,100
1976,3928,100,10
2076,3928,10,400
2076,4328,100,10

Range : 3003,4409,310,100
3003,4499,300,10
3303,4409,10,100

Range : 2314,5100,310,370
2314,5360,100,10
2414,5360,10,100
2414,5460,100,10
2514,5370,10,100
2514,5370,100,10
2614,5100,10,280

Range : 2825,3475,110,200
2825,3475,100,10
2925,3475,10,200

Range : 3978,2582,110,300
3978,2582,100,10
4078,2582,10,300

Range : 884,3885,300,10
884,3885,300,10

Range : 68,1392,410,310
68,1392,100,10
168,1392,10,100
168,1492,100,10
268,1492,10,200
268,1692,100,10
368,1602,10,100
368,1602,100,10
468,1512,10,100

Range : 5148,3108,500,210
5148,3108,200,10
5348,3108,10,200
5348,3308,100,10
5448,3128,10,190
5448,3128,200,10

Range : 2277,1744,200,190
2277,1924,100,10
2377,1744,10,190
2377,1744,100,10

Range : 3904,1215,100,10
3904,1215,100,10

Range : 3837,1890,210,300
3837,1890,200,10
4037,1890,10,300

Range : 5111,1416,510,210
5111,1596,200,10
5311,1416,10,190
5311,1416,100,10
5411,1416,10,200
5411,1616,200,10
5611,1526,10,100

Range : 4654,747,100,10
4654,747,100,10

Range : 2127,991,300,10
2127,991,300,10

Range : 2705,2075,310,280
2705,2345,100,10
2805,2255,10,100
2805,2255,100,10
2905,2165,10,100
2905,2165,100,10
3005,2075,10,100

Range : 4910,3529,100,10
4910,3529,100,10

Range : 2435,151,510,190
2435,321,200,10
2635,231,10,100
2635,231,100,10
2735,231,10,100
2735,331,100,10
2835,151,10,190
2835,151,100,10
2935,151,10,100

Range : 2302,3437,600,280
2302,3707,200,10
2502,3617,10,100
2502,3617,300,10
2802,3437,10,190
2802,3437,100,10

Range : 4267,3847,100,10
4267,3847,100,10

Range : 2422,4903,400,190
2422,5083,100,10
2522,4993,10,100
2522,4993,100,10
2622,4903,10,100
2622,4903,200,10

Range : 181,1940,210,280
181,2010,100,10
281,2010,10,200
281,2210,100,10
381,1940,10,280

Range : 275,2997,110,100
275,2997,100,10
375,2997,10,100

Range : 2520,4402,310,210
2520,4402,100,10
2620,4402,10,100
2620,4502,100,10
2720,4412,10,100
2720,4412,100,10
2820,4412,10,200

Range : 411,205,300,280
411,475,100,10
511,385,10,100
511,385,100,10
611,205,10,190
611,205,100,10

Range : 2234,1905,210,100
2234,1995,200,10
2434,1905,10,100

Range : 2781,5306,500,320
2781,5306,200,10
2981,5306,10,100
2981,5406,100,10
3081,5316,10,100
3081,5316,100,10
3181,5316,10,300
3181,5616,100,10

Range : 5080,909,200,10
5080,909,200,10

Range : 542,1011,310,280
542,1281,300,10
842,1011,10,280

Range : 3283,707,110,100
3283,797,100,10
3383,707,10,100

Range : 4655,3989,110,200
4655,3989,100,10
4755,3989,10,200

Range : 4656,2285,410,200
4656,2285,300,10
4956,2285,10,100
4956,2385,100,10
5056,2385,10,100

Range : 751,3961,700,210
751,3961,100,10
851,3961,10,100
851,4061,400,10
1251,4061,10,100
1251,4161,200,10

Range : 3437,2495,510,190
3437,2675,300,10
3737,2585,10,100
3737,2585,200,10
3937,2495,10,100

Range : 4186,1632,600,210
4186,1632,400,10
4586,1632,10,100
4586,1732,100,10
4686,1732,10,100
4686,1832,100,10

Range : 1246,4853,500,460
1246,5303,300,10
1546,5033,10,280
1546,5033,100,10
1646,4853,10,190
1646,4853,100,10

Range : 3685,2654,210,100
3685,2744,200,10
3885,2654,10,100

Range : 2378,3264,310,310
2378,3264,100,10
2478,3264,10,200
2478,3464,100,10
