Range : 1448,212,310,190
1448,392,100,10
1548,302,10,100
1548,302,100,10
1648,212,10,100
1648,212,100,10
1748,212,10,100

Range : 2489,4365,400,110
2489,4455,100,10
2589,4365,10,100
2589,4365,200,10
2789,4365,10,100
2789,4465,100,10

Range : 2145,4758,300,460
2145,5208,100,10
2245,5118,10,100
2245,5118,100,10
2345,4758,10,370
2345,4758,100,10

Range : 1145,1632,510,280
1145,1902,300,10
1445,1812,10,100
1445,1812,100,10
1545,1722,10,100
1545,1722,100,10
1645,1632,10,100

Range : 3010,2482,310,210
3010,2482,100,10
3110,2482,10,100
3110,2582,100,10
3210,2582,10,100
3210,2682,100,10
3310,2592,10,100

Range : 2693,4034,400,210
2693,4034,100,10
2793,4034,10,100
2793,4134,100,10
2893,4134,10,100
2893,4234,200,10

Range : 4589,2343,310,400
4589,2343,100,10
4689,2343,10,200
4689,2543,100,10
4789,2543,10,100
4789,2643,100,10
4889,2643,10,100

Range : 2727,2808,500,190
2727,2988,200,10
2927,2808,10,190
2927,2808,300,10

Range : 4805,583,610,370
4805,943,200,10
5005,853,10,100
5005,853,100,10
5105,763,10,100
5105,763,100,10
5205,673,10,100
5205,673,200,10
5405,583,10,100

Range : 961,3950,510,500
961,3950,100,10
1061,3950,10,200
1061,4150,400,10
1461,4150,10,300

Range : 1710,3601,410,400
1710,3601,100,10
1810,3601,10,100
1810,3701,300,10
2110,3701,10,300

Range : 3862,4030,310,400
3862,4120,100,10
3962,4030,10,100
3962,4030,200,10
4162,4030,10,400

Range : 4267,1609,110,460
4267,2059,100,10
4367,1609,10,460

Range : 5090,4186,410,400
5090,4276,100,10
5190,4186,10,100
5190,4186,200,10
5390,4186,10,100
5390,4286,100,10
5490,4286,10,300

Range : 202,2618,500,110
202,2618,200,10
402,2618,10,100
402,2718,100,10
502,2628,10,100
502,2628,200,10

Range : 3392,142,310,190
3392,222,100,10
3492,222,10,100
3492,322,100,10
3592,232,10,100
3592,232,100,10
3692,142,10,100

Range : 2726,4162,110,190
2726,4342,100,10
2826,4162,10,190

Range : 646,1240,400,310
646,1420,100,10
746,1240,10,190
746,1240,100,10
846,1240,10,300
846,1540,200,10

Range : 369,589,410,460
369,1039,200,10
569,949,10,100
569,949,200,10
769,589,10,370

Range : 335,5025,300,10
335,5025,300,10

Range : 3847,1762,400,190
3847,1942,200,10
4047,1762,10,190
4047,1762,200,10

Range : 1849,4736,300,510
1849,4736,100,10
1949,4736,10,400
1949,5136,100,10
2049,5136,10,100
2049,5236,100,10

Range : 3881,201,310,410
3881,201,200,10
4081,201,10,400
4081,601,100,10
4181,331,10,280

Range : 3933,735,210,510
3933,735,100,10
4033,735,10,500
4033,1235,100,10
4133,1145,10,100

Range : 4290,4431,410,310
4290,4431,100,10
4390,4431,10,100
4390,4531,200,10
4590,4531,10,200
4590,4731,100,10
4690,4551,10,190

Range : 1815,209,410,280
1815,379,100,10
1915,379,10,100
1915,479,100,10
2015,389,10,100
2015,389,200,10
2215,209,10,190

Range : 4744,1587,310,190
4744,1767,100,10
4844,1587,10,190
4844,1587,200,10
5044,1587,10,100

Range : 3345,2726,500,280
3345,2896,200,10
3545,2896,10,100
3545,2996,100,10
3645,2726,10,280
3645,2726,200,10

Range : 1793,1947,600,110
1793,1947,100,10
1893,1947,10,100
1893,2047,300,10
2193,1957,10,100
2193,1957,200,10

Range : 4409,2800,400,110
4409,2800,200,10
4609,2800,10,100
4609,2900,100,10
4709,2810,10,100
4709,2810,100,10

Range : 595,1429,210,370
595,1789,100,10
695,1699,10,100
695,1699,100,10
795,1429,10,280

Range : 3558,3001,500,100
3558,3091,200,10
3758,3001,10,100
3758,3001,300,10

Range : 369,3086,400,210
369,3086,200,10
569,3086,10,200
569,3286,100,10
669,3196,10,100
669,3196,100,10

Range : 3199,3106,600,280
3199,3376,200,10
3399,3196,10,190
3399,3196,200,10
3599,3106,10,100
3599,3106,100,10
3699,3106,10,100
3699,3206,100,10

Range : 3222,4654,300,460
3222,5104,100,10
3322,4744,10,370
3322,4744,100,10
3422,4654,10,100
3422,4654,100,10

Range : 60,4027,210,370
60,4287,100,10
160,4287,10,100
160,4387,100,10
260,4027,10,370

Range : 4386,4625,200,190
4386,4805,100,10
4486,4625,10,190
4486,4625,100,10

Range : 1054,4876,410,310
1054,4876,100,10
1154,4876,10,200
1154,5076,200,10
1354,5076,10,100
1354,5176,100,10
1454,5086,10,100

Range : 2569,3600,510,400
2569,3600,200,10
2769,3600,10,100
2769,3700,100,10
2869,3700,10,100
2869,3800,100,10
2969,3800,10,100
2969,3900,100,10
3069,3900,10,100

Range : 2076,2711,310,300
2076,2711,100,10
2176,2711,10,100
2176,2811,100,10
2276,2811,10,100
2276,2911,100,10
2376,2911,10,100

Range : 3426,4037,410,300
3426,4037,200,10
3626,4037,10,100
3626,4137,100,10
3726,4137,10,100
3726,4237,100,10
3826,4237,10,100

Range : 3620,3428,500,210
3620,3428,100,10
3720,3428,10,100
3720,3528,300,10
4020,3528,10,100
4020,3628,100,10

Range : 4479,3627,310,310
4479,3627,100,10
4579,3627,10,300
4579,3927,100,10
4679,3747,10,190
4679,3747,100,10
4779,3747,10,100

Range : 1180,2362,100,10
1180,2362,100,10

Range : 1229,944,410,410
1229,944,100,10
1329,944,10,100
1329,1044,100,10
1429,1044,10,100
1429,1144,100,10
1529,1054,10,100
1529,1054,100,10
1629,1054,10,300

Range : 329,1269,410,400
329,1449,100,10
429,1269,10,190
429,1269,100,10
529,1269,10,200
529,1469,100,10
629,1469,10,100
629,1569,100,10
729,1569,10,100

Range : 102,1411,300,280
102,1681,100,10
202,1591,10,100
202,1591,100,10
302,1411,10,190
302,1411,100,10

Range : 2954,2250,410,210
2954,2250,100,10
3054,2250,10,100
3054,2350,100,10
3154,2260,10,100
3154,2260,100,10
3254,2260,10,100
3254,2360,100,10
3354,2360,10,100

Range : 1482,4935,310,280
1482,5205,200,10
1682,4935,10,280
1682,4935,100,10
1782,4935,10,100

Range : 776,3050,310,210
776,3140,100,10
876,3050,10,100
876,3050,100,10
976,3050,10,200
976,3250,100,10
1076,3160,10,100

Range : 1156,3109,500,280
1156,3369,200,10
1356,3279,10,100
1356,3279,100,10
1456,3279,10,100
1456,3379,100,10
1556,3109,10,280
1556,3109,100,10

Range : 2514,3126,310,200
2514,3216,200,10
2714,3126,10,100
2714,3126,100,10
2814,3126,10,200

Range : 399,3668,310,500
399,3668,100,10
499,3668,10,400
499,4068,200,10
699,4068,10,100

Range : 4919,3814,210,400
4919,3814,100,10
5019,3814,10,200
5019,4014,100,10
5119,4014,10,200

Range : 747,4629,210,190
747,4809,200,10
947,4629,10,190

Range : 1228,2217,410,270
1228,2477,100,10
1328,2297,10,190
1328,2297,200,10
1528,2297,10,100
1528,2397,100,10
1628,2217,10,190

Range : 4232,1147,300,100
4232,1237,100,10
4332,1147,10,100
4332,1147,200,10

Range : 50,557,300,210
50,557,100,10
150,557,10,200
150,757,100,10
250,577,10,190
250,577,100,10

Range : 4876,5298,110,190
4876,5478,100,10
4976,5298,10,190

Range : 3806,1576,210,300
3806,1576,100,10
3906,1576,10,100
3906,1676,100,10
4006,1676,10,200

Range : 18,4415,310,640
18,5045,300,10
318,4415,10,640

Range : 3722,1292,110,200
3722,1292,100,10
3822,1292,10,200

Range : 809,1980,100,10
809,1980,100,10

Range : 5042,3595,210,500
5042,3595,100,10
5142,3595,10,100
5142,3695,100,10
5242,3695,10,400

Range : 4012,3832,110,100
4012,3832,100,10
4112,3832,10,100

Range : 2839,-89,400,370
2839,271,100,10
2939,1,10,280
2939,1,200,10
3139,-89,10,100
3139,-89,100,10

Range : 3994,1603,310,370
3994,1963,200,10
4194,1873,10,100
4194,1873,100,10
4294,1603,10,280

Range : 3283,3568,400,210
3283,3658,100,10
3383,3568,10,100
3383,3568,100,10
3483,3568,10,100
3483,3668,100,10
3583,3668,10,100
3583,3768,100,10

Range : 456,3526,410,400
456,3526,100,10
556,3526,10,200
556,3726,200,10
756,3726,10,100
756,3826,100,10
856,3826,10,100

Range : 3317,998,510,190
3317,1178,100,10
3417,1088,10,100
3417,1088,200,10
3617,998,10,100
3617,998,200,10
3817,998,10,100

Range : 5005,1439,110,500
5005,1439,100,10
5105,1439,10,500

Range : 2559,2790,300,190
2559,2870,100,10
2659,2870,10,100
2659,2970,100,10
2759,2790,10,190
2759,2790,100,10

Range : 12,5120,110,280
12,5390,100,10
112,5120,10,280

Range : 3326,752,500,100
3326,842,100,10
3426,752,10,100
3426,752,400,10

Range : 3396,1071,410,370
3396,1431,200,10
3596,1161,10,280
3596,1161,200,10
3796,1071,10,100

Range : 3416,2397,410,310
3416,2397,200,10
3616,2397,10,300
3616,2697,100,10
3716,2607,10,100
3716,2607,100,10
3816,2607,10,100

Range : 3189,307,300,280
3189,477,100,10
3289,477,10,100
3289,577,100,10
3389,307,10,280
3389,307,100,10

Range : 1981,3294,310,280
1981,3564,200,10
2181,3474,10,100
2181,3474,100,10
2281,3294,10,190

Range : 978,4864,100,10
978,4864,100,10

Range : 4404,3517,110,100
4404,3517,100,10
4504,3517,10,100

Range : 4469,1913,400,120
4469,1913,100,10
4569,1913,10,100
4569,2013,100,10
4669,1923,10,100
4669,1923,100,10
4769,1923,10,100
4769,2023,100,10

Range : 3244,4212,210,400
3244,4212,200,10
3444,4212,10,400

Range : 1530,3781,100,10
1530,3781,100,10

Range : 2156,1342,400,190
2156,1512,100,10
2256,1422,10,100
2256,1422,100,10
2356,1422,10,100
2356,1522,100,10
2456,1342,10,190
2456,1342,100,10

Range : 1349,2991,210,100
1349,2991,200,10
1549,2991,10,100

Range : 4160,4694,310,100
4160,4694,300,10
4460,4694,10,100

Range : 5052,2642,310,280
5052,2712,100,10
5152,2712,10,200
5152,2912,100,10
5252,2822,10,100
5252,2822,100,10
5352,2642,10,190

Range : 3190,2593,410,190
3190,2773,200,10
3390,2683,10,100
3390,2683,200,10
3590,2593,10,100

Range : 4955,2279,510,280
4955,2549,200,10
5155,2369,10,190
5155,2369,200,10
5355,2279,10,100
5355,2279,100,10
5455,2279,10,100

Range : 2262,2983,110,190
2262,3163,100,10
2362,2983,10,190

Range : 751,2673,200,100
751,2763,100,10
851,2673,10,100
851,2673,100,10

Range : 1125,48,610,190
1125,228,100,10
1225,138,10,100
1225,138,100,10
1325,48,10,100
1325,48,400,10
1725,48,10,100

Range : 3411,3849,510,200
3411,3849,300,10
3711,3849,10,100
3711,3949,200,10
3911,3949,10,100

Range : 4510,1514,300,210
4510,1514,100,10
4610,1514,10,200
4610,1714,200,10

Range : 3605,2094,100,10
3605,2094,100,10

Range : 5180,5023,300,190
5180,5203,100,10
5280,5023,10,190
5280,5023,100,10
5380,5023,10,100
5380,5123,100,10

Range : 2731,4909,300,610
2731,4909,100,10
2831,4909,10,300
2831,5209,100,10
2931,5209,10,300
2931,5509,100,10

Range : 2750,3357,400,190
2750,3537,300,10
3050,3357,10,190
3050,3357,100,10

Range : 2410,4311,200,10
2410,4311,200,10

Range : 300,5529,700,110
300,5619,300,10
600,5529,10,100
600,5529,200,10
800,5529,10,100
800,5629,100,10
900,5539,10,100
900,5539,100,10

Range : 164,5173,310,210
164,5173,200,10
364,5173,10,200
364,5373,100,10
464,5193,10,190

Range : 1731,701,300,370
1731,1061,100,10
1831,701,10,370
1831,701,200,10

Range : 3345,3276,210,280
3345,3546,100,10
3445,3276,10,280
3445,3276,100,10
3545,3276,10,100

Range : 3105,4633,210,370
3105,4893,100,10
3205,4893,10,100
3205,4993,100,10
3305,4633,10,370

Range : 4407,5897,310,500
4407,5897,100,10
4507,5897,10,100
4507,5997,100,10
4607,5997,10,200
4607,6197,100,10
4707,6197,10,200

Range : 228,3178,200,100
228,3268,100,10
328,3178,10,100
328,3178,100,10

Range : 363,1722,210,550
363,2262,100,10
463,2082,10,190
463,2082,100,10
563,1722,10,370

Range : 2169,691,410,460
2169,1141,100,10
2269,1051,10,100
2269,1051,100,10
2369,871,10,190
2369,871,200,10
2569,691,10,190

Range : 2396,2403,400,280
2396,2673,200,10
2596,2403,10,280
2596,2403,200,10

Range : 2744,3590,100,10
2744,3590,100,10

Range : 3631,2004,300,10
3631,2004,300,10

Range : 4900,5087,300,110
4900,5087,100,10
5000,5087,10,100
5000,5187,100,10
5100,5097,10,100
5100,5097,100,10

Range : 2123,1160,210,200
2123,1160,200,10
2323,1160,10,200

Range : 1004,682,310,200
1004,862,200,10
1204,682,10,190
1204,682,100,10
1304,682,10,200

Range : 4953,5699,400,190
4953,5879,100,10
5053,5789,10,100
5053,5789,100,10
5153,5699,10,100
5153,5699,200,10

Range : 4460,2078,110,370
4460,2438,100,10
4560,2078,10,370

Range : 3984,1897,310,280
3984,2067,100,10
4084,2067,10,100
4084,2167,100,10
4184,1987,10,190
4184,1987,100,10
4284,1897,10,100

Range : 3167,515,110,550
3167,1055,100,10
3267,515,10,550

Range : 1848,4654,400,210
1848,4654,200,10
2048,4654,10,100
2048,4754,100,10
2148,4754,10,100
2148,4854,100,10

Range : 1563,558,210,300
1563,558,100,10
1663,558,10,100
1663,658,100,10
1763,658,10,200

Range : 3792,875,210,200
3792,875,100,10
3892,875,10,100
3892,975,100,10
3992,975,10,100

Range : 345,4582,600,220
345,4582,200,10
545,4582,10,100
545,4682,100,10
645,4592,10,100
645,4592,100,10
745,4592,10,200
745,4792,200,10

Range : 584,4804,100,10
584,4804,100,10

Range : 4666,3883,300,190
4666,4063,100,10
4766,3883,10,190
4766,3883,200,10

Range : 1643,1451,410,190
1643,1621,100,10
1743,1531,10,100
1743,1531,100,10
1843,1531,10,100
1843,1631,100,10
1943,1541,10,100
1943,1541,100,10
2043,1451,10,100

Range : 3236,3004,200,110
3236,3004,100,10
3336,3004,10,100
3336,3104,100,10

Range : 1399,2711,610,190
1399,2791,400,10
1799,2791,10,100
1799,2891,100,10
1899,2801,10,100
1899,2801,100,10
1999,2711,10,100

Range : 294,4008,310,410
294,4008,100,10
394,4008,10,100
394,4108,100,10
494,4108,10,300
494,4408,100,10
594,4228,10,190

Range : 4572,3107,210,370
4572,3467,100,10
4672,3287,10,190
4672,3287,100,10
4772,3107,10,190

Range : 4754,4404,300,280
4754,4674,200,10
4954,4404,10,280
4954,4404,100,10

Range : 2341,3854,310,200
2341,4034,200,10
2541,3854,10,190
2541,3854,100,10
2641,3854,10,200

Range : 3118,3853,200,10
3118,3853,200,10

Range : 4288,3362,310,100
4288,3362,300,10
4588,3362,10,100

Range : 1905,3007,310,280
1905,3277,100,10
2005,3097,10,190
2005,3097,100,10
2105,3007,10,100
2105,3007,100,10
2205,3007,10,100

Range : 4352,421,110,100
4352,421,100,10
4452,421,10,100

Range : 490,3178,310,280
490,3348,100,10
590,3348,10,100
590,3448,100,10
690,3358,10,100
690,3358,100,10
790,3178,10,190

Range : 2177,1554,200,10
2177,1554,200,10

Range : 4567,5704,500,10
4567,5704,500,10

Range : 3751,5210,210,300
3751,5300,100,10
3851,5210,10,100
3851,5210,100,10
3951,5210,10,300

Range : 2670,1093,500,310
2670,1093,200,10
2870,1093,10,100
2870,1193,200,10
3070,1193,10,200
3070,1393,100,10

Range : 1203,3007,110,300
1203,3007,100,10
1303,3007,10,300

Range : 2694,520,410,280
2694,690,100,10
2794,690,10,100
2794,790,100,10
2894,700,10,100
2894,700,100,10
2994,610,10,100
2994,610,100,10
3094,520,10,100

Range : 1145,2905,200,10
1145,2905,200,10

Range : 48,3124,510,190
48,3204,100,10
148,3204,10,100
148,3304,300,10
448,3214,10,100
448,3214,100,10
548,3124,10,100

Range : 4562,4121,310,190
4562,4301,200,10
4762,4121,10,190
4762,4121,100,10
4862,4121,10,100

Range : 10,5403,110,100
10,5493,100,10
110,5403,10,100

Range : 2411,2024,100,10
2411,2024,100,10

Range : 4536,3972,200,310
4536,3972,100,10
4636,3972,10,300
4636,4272,100,10

Range : 2183,2632,400,410
2183,2632,200,10
2383,2632,10,200
2383,2832,100,10
2483,2832,10,200
2483,3032,100,10

Range : 2173,5227,610,100
2173,5317,100,10
2273,5227,10,100
2273,5227,500,10
2773,5227,10,100

Range : 5050,1950,300,410
5050,1950,100,10
5150,1950,10,400
5150,2350,100,10
5250,2260,10,100
5250,2260,100,10

Range : 736,1121,510,500
736,1121,300,10
1036,1121,10,100
1036,1221,200,10
1236,1221,10,400

Range : 3562,950,300,10
3562,950,300,10

Range : 4292,2869,210,370
4292,3229,200,10
4492,2869,10,370

Range : 2023,2471,500,110
2023,2561,200,10
2223,2471,10,100
2223,2471,200,10
2423,2471,10,100
2423,2571,100,10

Range : 3184,3470,100,10
3184,3470,100,10

Range : 135,3497,300,210
135,3497,100,10
235,3497,10,100
235,3597,100,10
335,3597,10,100
335,3697,100,10

Range : 3731,5261,500,370
3731,5521,100,10
3831,5521,10,100
3831,5621,200,10
4031,5441,10,190
4031,5441,100,10
4131,5261,10,190
4131,5261,100,10

Range : 2679,919,200,110
2679,919,100,10
2779,919,10,100
2779,1019,100,10

Range : 1341,5558,510,190
1341,5738,100,10
1441,5558,10,190
1441,5558,200,10
1641,5558,10,100
1641,5658,200,10
1841,5568,10,100

Range : 3113,1450,400,110
3113,1450,200,10
3313,1450,10,100
3313,1550,100,10
3413,1460,10,100
3413,1460,100,10

Range : 4861,1802,200,10
4861,1802,200,10

Range : 1418,2230,410,280
1418,2500,200,10
1618,2410,10,100
1618,2410,200,10
1818,2230,10,190

Range : 2730,899,110,100
2730,899,100,10
2830,899,10,100

Range : 3681,2062,300,110
3681,2062,200,10
3881,2062,10,100
3881,2162,100,10

Range : 1152,3713,410,300
1152,3803,200,10
1352,3713,10,100
1352,3713,100,10
1452,3713,10,200
1452,3913,100,10
1552,3913,10,100

Range : 242,2812,200,10
242,2812,200,10

Range : 2412,3479,210,310
2412,3479,100,10
2512,3479,10,300
2512,3779,100,10
2612,3689,10,100

Range : 1655,2341,400,370
1655,2701,100,10
1755,2521,10,190
1755,2521,100,10
1855,2431,10,100
1855,2431,100,10
1955,2341,10,100
1955,2341,100,10

Range : 4306,1514,300,210
4306,1514,100,10
4406,1514,10,200
4406,1714,200,10

Range : 150,1281,200,110
150,1281,100,10
250,1281,10,100
250,1381,100,10

Range : 3636,4261,110,190
3636,4441,100,10
3736,4261,10,190

Range : 546,2977,200,210
546,2977,100,10
646,2977,10,200
646,3177,100,10

Range : 1420,4962,310,460
1420,5412,100,10
1520,5322,10,100
1520,5322,200,10
1720,4962,10,370

Range : 872,3012,100,10
872,3012,100,10

Range : 1158,3679,200,10
1158,3679,200,10

Range : 5201,892,410,190
5201,1072,200,10
5401,982,10,100
5401,982,100,10
5501,892,10,100
5501,892,100,10
5601,892,10,100

Range : 2582,830,100,10
2582,830,100,10

Range : 79,1656,310,550
79,2096,100,10
179,2096,10,100
179,2196,100,10
279,2106,10,100
279,2106,100,10
379,1656,10,460

Range : 4344,3780,210,110
4344,3780,100,10
4444,3780,10,100
4444,3880,100,10
4544,3790,10,100

Range : 2868,2879,210,280
2868,3149,100,10
2968,2969,10,190
2968,2969,100,10
3068,2879,10,100

Range : 4979,4867,300,210
4979,4867,100,10
5079,4867,10,200
5079,5067,200,10

Range : 2090,232,310,370
2090,592,100,10
2190,502,10,100
2190,502,100,10
2290,322,10,190
2290,322,100,10
2390,232,10,100

Range : 916,1831,110,100
916,1831,100,10
1016,1831,10,100

Range : 638,5773,310,300
638,5773,300,10
938,5773,10,300

Range : 4261,4844,310,210
4261,4934,100,10
4361,4844,10,100
4361,4844,100,10
4461,4844,10,200
4461,5044,100,10
4561,4864,10,190

Range : 4442,2490,100,10
4442,2490,100,10

Range : 3046,733,210,190
3046,913,100,10
3146,823,10,100
3146,823,100,10
3246,733,10,100

Range : 91,3761,400,190
91,3941,100,10
191,3851,10,100
191,3851,100,10
291,3761,10,100
291,3761,200,10

Range : 2377,5882,500,210
2377,5882,100,10
2477,5882,10,100
2477,5982,100,10
2577,5982,10,100
2577,6082,200,10
2777,5992,10,100
2777,5992,100,10

Range : 1590,2929,410,310
1590,2929,100,10
1690,2929,10,100
1690,3029,200,10
1890,3029,10,200
1890,3229,100,10
1990,3139,10,100

Range : 3638,5011,110,500
3638,5011,100,10
3738,5011,10,500

Range : 4326,3938,300,110
4326,3938,200,10
4526,3938,10,100
4526,4038,100,10

Range : 1468,4652,410,300
1468,4652,100,10
1568,4652,10,100
1568,4752,100,10
1668,4752,10,100
1668,4852,200,10
1868,4852,10,100

Range : 2110,2267,700,110
2110,2357,200,10
2310,2267,10,100
2310,2267,300,10
2610,2267,10,100
2610,2367,100,10
2710,2277,10,100
2710,2277,100,10

Range : 860,2574,110,100
860,2574,100,10
960,2574,10,100

Range : 3470,794,210,100
3470,884,100,10
3570,794,10,100
3570,794,100,10
3670,794,10,100

Range : 3876,5838,510,200
3876,5838,500,10
4376,5838,10,200

Range : 3880,1341,310,200
3880,1421,100,10
3980,1421,10,100
3980,1521,100,10
4080,1341,10,190
4080,1341,100,10
4180,1341,10,200

Range : 4828,4886,200,110
4828,4886,100,10
4928,4886,10,100
4928,4986,100,10

Range : 2518,5844,310,100
2518,5844,300,10
2818,5844,10,100

Range : 1760,3981,210,190
1760,4161,100,10
1860,3981,10,190
1860,3981,100,10
1960,3981,10,100

Range : 5174,1149,100,10
5174,1149,100,10

Range : 4238,4736,110,100
4238,4826,100,10
4338,4736,10,100

Range : 2949,2983,400,190
2949,3163,100,10
3049,2983,10,190
3049,2983,300,10

Range : 2539,4050,210,100
2539,4140,200,10
2739,4050,10,100

Range : 1702,3375,210,190
1702,3555,100,10
1802,3465,10,100
1802,3465,100,10
1902,3375,10,100

Range : 4621,1944,310,460
4621,2194,200,10
4821,2194,10,200
4821,2394,100,10
4921,1944,10,460

Range : 894,2529,400,310
894,2529,200,10
1094,2529,10,200
1094,2729,100,10
1194,2729,10,100
1194,2829,100,10

Range : 852,3494,500,210
852,3494,100,10
952,3494,10,200
952,3694,100,10
1052,3604,10,100
1052,3604,100,10
1152,3514,10,100
1152,3514,100,10
1252,3514,10,100
1252,3614,100,10

Range : 4332,1390,510,310
4332,1390,300,10
4632,1390,10,200
4632,1590,100,10
4732,1590,10,100
4732,1690,100,10
4832,1600,10,100

Range : 2514,640,400,10
2514,640,400,10

Range : 1820,3353,210,200
1820,3353,200,10
2020,3353,10,200

Range : 1032,967,110,200
1032,967,100,10
1132,967,10,200

Range : 3527,441,400,210
3527,441,300,10
3827,441,10,200
3827,641,100,10

Range : 4200,3882,300,110
4200,3882,100,10
4300,3882,10,100
4300,3982,200,10

Range : 1440,1226,510,300
1440,1406,200,10
1640,1226,10,190
1640,1226,100,10
1740,1226,10,100
1740,1326,200,10
1940,1326,10,200

Range : 3713,3557,300,280
3713,3827,100,10
3813,3647,10,190
3813,3647,100,10
3913,3557,10,100
3913,3557,100,10

Range : 2887,891,200,10
2887,891,200,10

Range : 2888,2510,210,190
2888,2690,100,10
2988,2600,10,100
2988,2600,100,10
3088,2510,10,100

Range : 2300,3706,200,10
2300,3706,200,10

Range : 2358,3836,110,100
2358,3836,100,10
2458,3836,10,100

Range : 4124,2928,310,210
4124,3108,100,10
4224,2928,10,190
4224,2928,100,10
4324,2928,10,200
4324,3128,100,10
4424,3038,10,100

Range : 906,5474,310,280
906,5744,200,10
1106,5654,10,100
1106,5654,100,10
1206,5474,10,190

Range : 2054,1876,110,100
2054,1876,100,10
2154,1876,10,100

Range : 3919,2161,110,190
3919,2341,100,10
4019,2161,10,190

Range : 1670,2149,110,200
1670,2149,100,10
1770,2149,10,200

Range : 4236,1086,100,10
4236,1086,100,10

Range : 645,1788,110,100
645,1878,100,10
745,1788,10,100

Range : 3962,3243,400,110
