Range : 2463,2788,210,190
2463,2968,200,10
2663,2788,10,190

Range : 2461,4499,310,700
2461,4499,200,10
2661,4499,10,400
2661,4899,100,10
2761,4899,10,300

Range : 4595,1484,310,280
4595,1754,200,10
4795,1484,10,280
4795,1484,100,10
4895,1484,10,100

Range : 4455,4758,300,310
4455,4938,100,10
4555,4758,10,190
4555,4758,100,10
4655,4758,10,300
4655,5058,100,10

Range : 688,4140,500,110
688,4230,200,10
888,4140,10,100
888,4140,200,10
1088,4140,10,100
1088,4240,100,10

Range : 4360,3873,410,210
4360,3873,100,10
4460,3873,10,200
4460,4073,100,10
4560,3983,10,100
4560,3983,200,10
4760,3893,10,100

Range : 903,346,310,210
903,346,200,10
1103,346,10,200
1103,546,100,10
1203,456,10,100

Range : 1784,2711,410,300
1784,2801,100,10
1884,2711,10,100
1884,2711,100,10
1984,2711,10,200
1984,2911,200,10
2184,2911,10,100

Range : 1355,4135,310,220
1355,4135,100,10
1455,4135,10,200
1455,4335,100,10
1555,4155,10,190
1555,4155,100,10
1655,4155,10,200

Range : 4383,1305,500,280
4383,1475,100,10
4483,1475,10,100
4483,1575,100,10
4583,1395,10,190
4583,1395,200,10
4783,1305,10,100
4783,1305,100,10

Range : 3129,4962,510,500
3129,4962,200,10
3329,4962,10,200
3329,5162,100,10
3429,5162,10,100
3429,5262,200,10
3629,5262,10,200

Range : 1297,2775,500,210
1297,2775,200,10
1497,2775,10,200
1497,2975,300,10

Range : 86,456,610,300
86,456,200,10
286,456,10,100
286,556,400,10
686,556,10,200

Range : 3429,569,200,210
3429,569,100,10
3529,569,10,200
3529,769,100,10

Range : 996,3237,410,370
996,3597,200,10
1196,3327,10,280
1196,3327,100,10
1296,3237,10,100
1296,3237,100,10
1396,3237,10,100

Range : 1924,5015,400,110
1924,5015,100,10
2024,5015,10,100
2024,5115,100,10
2124,5025,10,100
2124,5025,200,10

Range : 2775,4006,500,280
2775,4276,100,10
2875,4006,10,280
2875,4006,400,10

Range : 3423,4261,400,510
3423,4261,200,10
3623,4261,10,200
3623,4461,100,10
3723,4461,10,300
3723,4761,100,10

Range : 165,2176,500,120
165,2176,100,10
265,2176,10,100
265,2276,100,10
365,2186,10,100
365,2186,200,10
565,2186,10,100
565,2286,100,10

Range : 3800,3692,600,110
3800,3782,100,10
3900,3692,10,100
3900,3692,200,10
4100,3692,10,100
4100,3792,200,10
4300,3702,10,100
4300,3702,100,10

Range : 814,4879,110,460
814,5329,100,10
914,4879,10,460

Range : 264,5153,110,100
264,5243,100,10
364,5153,10,100

Range : 4557,2305,600,190
4557,2485,100,10
4657,2305,10,190
4657,2305,500,10

Range : 896,5292,110,100
896,5382,100,10
996,5292,10,100

Range : 2802,1676,410,460
2802,2026,100,10
2902,2026,10,100
2902,2126,200,10
3102,1766,10,370
3102,1766,100,10
3202,1676,10,100

Range : 1925,4548,610,210
1925,4548,500,10
2425,4548,10,200
2425,4748,100,10
2525,4568,10,190

Range : 4723,2634,110,600
4723,2634,100,10
4823,2634,10,600

Range : 2081,1961,210,110
2081,1961,100,10
2181,1961,10,100
2181,2061,100,10
2281,1971,10,100

Range : 2965,5061,200,100
2965,5151,100,10
3065,5061,10,100
3065,5061,100,10

Range : 4248,4138,210,200
4248,4318,100,10
4348,4138,10,190
4348,4138,100,10
4448,4138,10,200

Range : 112,1389,400,110
112,1479,100,10
212,1389,10,100
212,1389,100,10
312,1389,10,100
312,1489,100,10
412,1399,10,100
412,1399,100,10

Range : 4663,4624,300,210
4663,4714,100,10
4763,4624,10,100
4763,4624,100,10
4863,4624,10,200
4863,4824,100,10

Range : 864,875,410,280
864,1145,100,10
964,1055,10,100
964,1055,100,10
1064,875,10,190
1064,875,200,10
1264,875,10,200

Range : 3100,2237,500,210
3100,2237,100,10
3200,2237,10,200
3200,2437,200,10
3400,2257,10,190
3400,2257,100,10
3500,2257,10,100
3500,2357,100,10

Range : 2772,1081,210,500
2772,1171,100,10
2872,1081,10,100
2872,1081,100,10
2972,1081,10,500

Range : 2056,3624,510,100
2056,3714,500,10
2556,3624,10,100

Range : 2172,5329,510,210
2172,5329,200,10
2372,5329,10,100
2372,5429,200,10
2572,5429,10,100
2572,5529,100,10
2672,5439,10,100

Range : 324,4383,310,100
324,4473,100,10
424,4383,10,100
424,4383,200,10
624,4383,10,100

Range : 4035,2985,300,100
4035,3075,200,10
4235,2985,10,100
4235,2985,100,10

Range : 2410,5287,410,400
2410,5287,200,10
2610,5287,10,100
2610,5387,200,10
2810,5387,10,300

Range : 2483,752,200,460
2483,1202,100,10
2583,752,10,460
2583,752,100,10

Range : 4426,3125,410,500
4426,3125,100,10
4526,3125,10,100
4526,3225,200,10
4726,3225,10,200
4726,3425,100,10
4826,3425,10,200

Range : 632,255,210,100
632,255,200,10
832,255,10,100

Range : 861,3214,310,370
861,3474,100,10
961,3474,10,100
961,3574,200,10
1161,3214,10,370

Range : 5028,4812,400,110
5028,4902,100,10
5128,4812,10,100
5128,4812,200,10
5328,4812,10,100
5328,4912,100,10

Range : 742,1489,110,370
742,1849,100,10
842,1489,10,370

Range : 3377,2270,110,190
3377,2450,100,10
3477,2270,10,190

Range : 1232,4224,200,100
1232,4314,100,10
1332,4224,10,100
1332,4224,100,10

Range : 4174,1523,300,110
4174,1523,100,10
4274,1523,10,100
4274,1623,100,10
4374,1533,10,100
4374,1533,100,10

Range : 3026,2830,310,640
3026,3460,100,10
3126,3190,10,280
3126,3190,100,10
3226,3100,10,100
3226,3100,100,10
3326,2830,10,280

Range : 4884,2837,400,310
4884,2837,200,10
5084,2837,10,300
5084,3137,100,10
5184,2867,10,280
5184,2867,100,10

Range : 3683,3601,300,10
3683,3601,300,10

Range : 3864,4655,500,210
3864,4655,100,10
3964,4655,10,100
3964,4755,100,10
4064,4755,10,100
4064,4855,300,10

Range : 3307,5834,310,210
3307,5834,200,10
3507,5834,10,200
3507,6034,100,10
3607,5944,10,100

Range : 5122,932,400,280
5122,1202,300,10
5422,932,10,280
5422,932,100,10

Range : 369,1278,200,110
369,1278,100,10
469,1278,10,100
469,1378,100,10

Range : 2054,2589,410,200
2054,2589,400,10
2454,2589,10,200

Range : 571,4485,100,10
571,4485,100,10

Range : 42,2486,310,200
42,2576,100,10
142,2486,10,100
142,2486,100,10
242,2486,10,100
242,2586,100,10
342,2586,10,100

Range : 676,3956,200,210
676,3956,100,10
776,3956,10,200
776,4156,100,10

Range : 3798,1026,300,610
3798,1026,100,10
3898,1026,10,100
3898,1126,100,10
3998,1126,10,500
3998,1626,100,10

Range : 4936,122,310,370
4936,372,100,10
5036,282,10,100
5036,282,100,10
5136,282,10,200
5136,482,100,10
5236,122,10,370

Range : 3619,2452,200,370
3619,2812,100,10
3719,2452,10,370
3719,2452,100,10

Range : 4738,4556,210,200
4738,4556,200,10
4938,4556,10,200

Range : 3497,1983,310,200
3497,2163,100,10
3597,2073,10,100
3597,2073,100,10
3697,1983,10,100
3697,1983,100,10
3797,1983,10,200

Range : 2022,1022,310,370
2022,1382,100,10
2122,1112,10,280
2122,1112,100,10
2222,1022,10,100
2222,1022,100,10
2322,1022,10,100

Range : 4978,3156,100,10
4978,3156,100,10

Range : 4857,2552,210,200
4857,2552,100,10
4957,2552,10,100
4957,2652,100,10
5057,2652,10,100

Range : 4209,2314,310,200
4209,2494,100,10
4309,2404,10,100
4309,2404,100,10
4409,2314,10,100
4409,2314,100,10
4509,2314,10,200

Range : 1446,5115,600,110
1446,5115,200,10
1646,5115,10,100
1646,5215,100,10
1746,5125,10,100
1746,5125,300,10

Range : 902,4000,600,110
902,4000,200,10
1102,4000,10,100
1102,4100,200,10
1302,4010,10,100
1302,4010,200,10

Range : 826,478,210,190
826,658,100,10
926,568,10,100
926,568,100,10
1026,478,10,100

Range : 3431,1327,500,410
3431,1327,100,10
3531,1327,10,100
3531,1427,100,10
3631,1427,10,100
3631,1527,200,10
3831,1527,10,200
3831,1727,100,10

Range : 2406,4036,100,10
2406,4036,100,10

Range : 4989,5165,600,310
4989,5165,100,10
5089,5165,10,200
5089,5365,200,10
5289,5365,10,100
5289,5465,200,10
5489,5375,10,100
5489,5375,100,10

Range : 183,1579,210,280
183,1849,100,10
283,1759,10,100
283,1759,100,10
383,1579,10,190

Range : 4861,4270,400,210
4861,4360,100,10
4961,4270,10,100
4961,4270,100,10
5061,4270,10,200
5061,4470,200,10

Range : 290,2041,310,200
290,2041,200,10
490,2041,10,100
490,2141,100,10
590,2141,10,100

Range : 4120,5654,310,400
4120,5744,100,10
4220,5654,10,100
4220,5654,200,10
4420,5654,10,400

Range : 92,4646,200,110
92,4646,100,10
192,4646,10,100
192,4746,100,10

Range : 3516,3833,310,190
3516,3913,100,10
3616,3913,10,100
3616,4013,200,10
3816,3833,10,190

Range : 4059,1635,310,190
4059,1815,100,10
4159,1725,10,100
4159,1725,200,10
4359,1635,10,100

Range : 690,4924,210,110
690,4924,100,10
790,4924,10,100
790,5024,100,10
890,4934,10,100

Range : 1742,4014,400,510
1742,4014,100,10
1842,4014,10,200
1842,4214,200,10
2042,4214,10,300
2042,4514,100,10

Range : 1704,588,600,100
1704,678,100,10
1804,588,10,100
1804,588,500,10

Range : 2498,1265,200,280
2498,1535,100,10
2598,1265,10,280
2598,1265,100,10

Range : 3547,4721,110,100
3547,4811,100,10
3647,4721,10,100

Range : 997,5505,310,200
997,5595,200,10
1197,5505,10,100
1197,5505,100,10
1297,5505,10,200

Range : 2705,2408,410,280
2705,2678,200,10
2905,2498,10,190
2905,2498,100,10
3005,2408,10,100
3005,2408,100,10
3105,2408,10,100

Range : 4663,3844,100,10
4663,3844,100,10

Range : 4898,3229,410,280
4898,3499,100,10
4998,3319,10,190
4998,3319,200,10
5198,3229,10,100
5198,3229,100,10
5298,3229,10,100

Range : 1094,4337,310,400
1094,4337,100,10
1194,4337,10,200
1194,4537,100,10
1294,4537,10,100
1294,4637,100,10
1394,4637,10,100

Range : 4460,4165,110,300
4460,4165,100,10
4560,4165,10,300

Range : 3672,2893,200,10
3672,2893,200,10

Range : 2684,4332,210,400
2684,4332,100,10
2784,4332,10,100
2784,4432,100,10
2884,4432,10,300

Range : 2993,2732,300,210
2993,2732,100,10
3093,2732,10,200
3093,2932,200,10

Range : 1979,2129,300,100
1979,2219,100,10
2079,2129,10,100
2079,2129,200,10

Range : 1590,5278,600,110
1590,5278,400,10
1990,5278,10,100
1990,5378,100,10
2090,5288,10,100
2090,5288,100,10

Range : 4172,5319,700,210
4172,5319,400,10
4572,5319,10,100
4572,5419,100,10
4672,5419,10,100
4672,5519,100,10
4772,5429,10,100
4772,5429,100,10

Range : 4197,5137,110,100
4197,5137,100,10
4297,5137,10,100

Range : 1383,2747,100,10
1383,2747,100,10

Range : 991,864,600,110
991,864,300,10
1291,864,10,100
1291,964,200,10
1491,874,10,100
1491,874,100,10

Range : 583,800,110,100
583,890,100,10
683,800,10,100

Range : 2997,5359,500,110
2997,5359,300,10
3297,5359,10,100
3297,5459,200,10

Range : 4074,4548,600,210
4074,4548,400,10
4474,4548,10,100
4474,4648,100,10
4574,4648,10,100
4574,4748,100,10

Range : 926,5012,110,100
926,5102,100,10
1026,5012,10,100

Range : 698,2976,400,310
698,2976,200,10
898,2976,10,200
898,3176,100,10
998,3176,10,100
998,3276,100,10

Range : 2545,3212,500,310
2545,3212,100,10
2645,3212,10,100
2645,3312,100,10
2745,3312,10,200
2745,3512,300,10

Range : 772,2427,310,190
772,2507,100,10
872,2507,10,100
872,2607,100,10
972,2517,10,100
972,2517,100,10
1072,2427,10,100

Range : 3337,4060,510,190
3337,4140,300,10
3637,4140,10,100
3637,4240,100,10
3737,4060,10,190
3737,4060,100,10
3837,4060,10,100

Range : 140,1969,200,100
140,2059,100,10
240,1969,10,100
240,1969,100,10

Range : 1559,1525,300,210
1559,1615,100,10
1659,1525,10,100
1659,1525,100,10
1759,1525,10,200
1759,1725,100,10

Range : 819,1840,410,210
819,2020,100,10
919,1840,10,190
919,1840,100,10
1019,1840,10,100
1019,1940,100,10
1119,1940,10,100
1119,2040,100,10
1219,1950,10,100

Range : 124,3592,500,370
124,3952,200,10
324,3862,10,100
324,3862,100,10
424,3772,10,100
424,3772,100,10
524,3592,10,190
524,3592,100,10

Range : 3071,3609,410,300
3071,3699,100,10
3171,3609,10,100
3171,3609,300,10
3471,3609,10,300

Range : 3288,1423,210,200
3288,1603,100,10
3388,1423,10,190
3388,1423,100,10
3488,1423,10,200

Range : 4544,3471,210,190
4544,3651,200,10
4744,3471,10,190

Range : 1611,4930,200,100
1611,5020,100,10
1711,4930,10,100
1711,4930,100,10

Range : 2876,5114,400,100
2876,5204,200,10
3076,5114,10,100
3076,5114,200,10

Range : 4659,707,310,110
4659,707,100,10
4759,707,10,100
4759,807,200,10
4959,717,10,100

Range : 1522,999,110,280
1522,1269,100,10
1622,999,10,280

Range : 3518,2657,200,110
3518,2657,100,10
3618,2657,10,100
3618,2757,100,10

Range : 3829,2927,110,100
3829,2927,100,10
3929,2927,10,100

Range : 751,4281,100,10
751,4281,100,10

Range : 4400,2952,400,10
4400,2952,400,10

Range : 3253,2401,400,190
3253,2571,100,10
3353,2481,10,100
3353,2481,100,10
3453,2481,10,100
3453,2581,100,10
3553,2401,10,190
3553,2401,100,10

Range : 2989,4678,210,200
2989,4858,100,10
3089,4678,10,190
3089,4678,100,10
3189,4678,10,200

Range : 3473,211,210,300
3473,211,100,10
3573,211,10,200
3573,411,100,10
3673,411,10,100

Range : 4945,1788,200,310
4945,1788,100,10
5045,1788,10,300
5045,2088,100,10

Range : 1609,1436,100,10
1609,1436,100,10

Range : 3270,5478,210,100
3270,5568,200,10
3470,5478,10,100

Range : 395,2221,110,100
395,2311,100,10
495,2221,10,100

Range : 4814,3531,210,370
4814,3891,100,10
4914,3711,10,190
4914,3711,100,10
5014,3531,10,190

Range : 1657,3965,100,10
1657,3965,100,10

Range : 5056,2824,110,200
5056,2824,100,10
5156,2824,10,200

Range : 630,2417,310,400
630,2417,100,10
730,2417,10,200
730,2617,200,10
930,2617,10,200

Range : 918,1808,100,10
918,1808,100,10

Range : 4044,3142,100,10
4044,3142,100,10

Range : 1393,5670,310,700
1393,5670,100,10
1493,5670,10,100
1493,5770,100,10
1593,5770,10,500
1593,6270,100,10
1693,6270,10,100

Range : 4262,2263,200,10
4262,2263,200,10

Range : 1776,2301,410,210
1776,2301,100,10
1876,2301,10,100
1876,2401,100,10
1976,2401,10,100
1976,2501,100,10
2076,2411,10,100
2076,2411,100,10
2176,2411,10,100

Range : 2746,596,300,280
2746,866,200,10
2946,596,10,280
2946,596,100,10

Range : 4078,4227,200,100
4078,4317,100,10
4178,4227,10,100
4178,4227,100,10

Range : 684,1920,110,100
684,1920,100,10
784,1920,10,100

Range : 1050,3707,400,210
1050,3797,200,10
1250,3707,10,100
1250,3707,100,10
1350,3707,10,200
1350,3907,100,10

Range : 4259,947,400,370
4259,1307,100,10
4359,1037,10,280
4359,1037,100,10
4459,947,10,100
4459,947,100,10
4559,947,10,100
4559,1047,100,10

Range : 2760,3894,500,110
2760,3894,200,10
2960,3894,10,100
2960,3994,300,10

Range : 69,5602,300,210
69,5602,100,10
169,5602,10,200
169,5802,100,10
269,5712,10,100
269,5712,100,10

Range : 119,3180,310,200
119,3270,100,10
219,3180,10,100
219,3180,100,10
319,3180,10,100
319,3280,100,10
419,3280,10,100

Range : 764,1940,210,280
764,2110,100,10
864,2110,10,100
864,2210,100,10
964,1940,10,280

Range : 4153,1147,200,100
4153,1237,100,10
4253,1147,10,100
4253,1147,100,10

Range : 39,900,410,310
39,990,100,10
139,900,10,100
139,900,100,10
239,900,10,100
239,1000,100,10
339,1000,10,200
339,1200,100,10
439,1020,10,190

Range : 1438,169,400,370
1438,329,100,10
1538,329,10,100
1538,429,100,10
1638,429,10,100
1638,529,100,10
1738,169,10,370
1738,169,100,10

Range : 3353,2945,210,200
3353,2945,100,10
3453,2945,10,100
3453,3045,100,10
3553,3045,10,100

Range : 3773,3336,300,210
3773,3336,100,10
3873,3336,10,200
3873,3536,100,10
3973,3446,10,100
3973,3446,100,10

Range : 1206,4176,100,10
1206,4176,100,10

Range : 385,2573,310,200
385,2573,200,10
585,2573,10,100
585,2673,100,10
685,2673,10,100

Range : 670,3576,200,100
670,3666,100,10
770,3576,10,100
770,3576,100,10

Range : 102,4800,200,370
102,5160,100,10
202,4800,10,370
202,4800,100,10

Range : 103,4518,210,100
103,4518,200,10
303,4518,10,100

Range : 1096,2294,600,100
1096,2384,100,10
1196,2294,10,100
1196,2294,500,10

Range : 3990,5599,200,210
3990,5599,100,10
4090,5599,10,200
4090,5799,100,10

Range : 5173,2421,510,300
5173,2421,400,10
5573,2421,10,100
5573,2521,100,10
5673,2521,10,200

Range : 1456,3648,100,10
1456,3648,100,10

Range : 3354,3993,300,110
3354,3993,100,10
3454,3993,10,100
3454,4093,200,10

Range : 1498,4814,110,100
1498,4904,100,10
1598,4814,10,100

Range : 3856,4908,400,410
3856,4908,100,10
3956,4908,10,100
3956,5008,200,10
4156,5008,10,300
4156,5308,100,10

Range : 3336,4880,310,210
3336,4880,100,10
3436,4880,10,100
3436,4980,100,10
3536,4980,10,100
3536,5080,100,10
3636,4990,10,100

Range : 2843,4459,210,460
2843,4909,100,10
2943,4549,10,370
2943,4549,100,10
3043,4459,10,100

Range : 2280,803,300,210
2280,803,100,10
2380,803,10,200
2380,1003,200,10

Range : 3321,4557,310,190
3321,4737,200,10
3521,4647,10,100
3521,4647,100,10
3621,4557,10,100

Range : 2691,5661,110,190
2691,5841,100,10
2791,5661,10,190

Range : 2319,3171,400,210
2319,3171,200,10
2519,3171,10,200
2519,3371,200,10

Range : 2351,3407,210,110
2351,3407,100,10
2451,3407,10,100
2451,3507,100,10
2551,3417,10,100

Range : 259,2323,110,100
259,2413,100,10
359,2323,10,100

Range : 534,1507,200,410
534,1507,100,10
634,1507,10,400
634,1907,100,10

Range : 391,-146,400,370
391,214,100,10
491,124,10,100
491,124,100,10
591,34,10,100
591,34,100,10
691,-146,10,190
691,-146,100,10

Range : 3250,5816,100,10
3250,5816,100,10

Range : 2669,2689,100,10
2669,2689,100,10

Range : 4586,2598,400,110
4586,2688,100,10
4686,2598,10,100
4686,2598,200,10
4886,2598,10,100
4886,2698,100,10

Range : 106,3167,110,100
106,3167,100,10
206,3167,10,100

Range : 211,3403,600,110
211,3493,100,10
311,3403,10,100
311,3403,300,10
611,3403,10,100
611,3503,200,10

Range : 751,2247,210,300
751,2247,200,10
951,2247,10,300

Range : 2874,3711,500,110
2874,3711,300,10
3174,3711,10,100
3174,3811,100,10
3274,3721,10,100
3274,3721,100,10

Range : 2304,4922,410,280
2304,5192,100,10
2404,5102,10,100
2404,5102,300,10
2704,4922,10,190

Range : 2051,3327,400,110
2051,3417,100,10
2151,3327,10,100
2151,3327,100,10
2251,3327,10,100
2251,3427,200,10

Range : 2801,2197,300,210
2801,2197,200,10
3001,2197,10,200
3001,2397,100,10

Range : 547,5727,500,410
547,5727,100,10
647,5727,10,200
647,5927,100,10
747,5927,10,100
747,6027,100,10
847,6027,10,100
847,6127,100,10
947,6037,10,100
947,6037,100,10

Range : 3120,1428,210,110
3120,1428,100,10
3220,1428,10,100
3220,1528,100,10
3320,1438,10,100

Range : 410,2384,300,100
410,2474,200,10
610,2384,10,100
610,2384,100,10

Range : 489,5172,210,100
489,5172,200,10
689,5172,10,100

Range : 4148,4414,200,100
4148,4504,100,10
4248,4414,10,100
4248,4414,100,10

Range : 588,4986,300,110
588,4986,100,10
688,4986,10,100
688,5086,200,10

Range : 1880,3461,500,190
1880,3641,200,10
2080,3551,10,100
2080,3551,100,10
2180,3461,10,100
2180,3461,200,10

Range : 4492,2981,100,10
4492,2981,100,10

Range : 864,5469,300,110
864,5469,200,10
1064,5469,10,100
1064,5569,100,10

Range : 1611,1227,410,280
1611,1497,200,10
1811,1227,10,280
1811,1227,200,10
2011,1227,10,100

Range : 39,3021,300,110
39,3021,100,10
139,3021,10,100
139,3121,200,10

Range : 4189,242,600,310
4189,242,100,10
4289,242,10,100
4289,342,200,10
4489,342,10,100
4489,442,100,10
4589,442,10,100
4589,542,200,10

