3726,654,10,300
3726,954,100,10
3826,864,10,100

Range : 4446,3606,310,400
4446,3606,200,10
4646,3606,10,300
4646,3906,100,10
4746,3906,10,100

Range : 2625,3074,400,550
2625,3614,100,10
2725,3524,10,100
2725,3524,100,10
2825,3164,10,370
2825,3164,100,10
2925,3074,10,100
2925,3074,100,10

Range : 1605,3903,200,370
1605,4263,100,10
1705,3903,10,370
1705,3903,100,10

Range : 3395,3667,400,190
3395,3847,100,10
3495,3667,10,190
3495,3667,100,10
3595,3667,10,100
3595,3767,100,10
3695,3677,10,100
3695,3677,100,10

Range : 2174,1944,410,280
2174,2114,100,10
2274,2114,10,100
2274,2214,100,10
2374,2124,10,100
2374,2124,200,10
2574,1944,10,190

Range : 737,2971,210,100
737,2971,200,10
937,2971,10,100

Range : 762,3213,200,10
762,3213,200,10

Range : 3905,4699,300,110
3905,4699,100,10
4005,4699,10,100
4005,4799,200,10

Range : 2509,1176,210,280
2509,1446,100,10
2609,1176,10,280
2609,1176,100,10
2709,1176,10,100

Range : 2852,1472,310,400
2852,1472,100,10
2952,1472,10,100
2952,1572,200,10
3152,1572,10,300

Range : 2226,3074,210,280
2226,3344,100,10
2326,3164,10,190
2326,3164,100,10
2426,3074,10,100

Range : 4834,3338,200,10
4834,3338,200,10

Range : 1468,986,200,110
1468,986,100,10
1568,986,10,100
1568,1086,100,10

Range : 1493,2299,300,100
1493,2389,100,10
1593,2299,10,100
1593,2299,200,10

Range : 4903,794,310,370
4903,1154,200,10
5103,974,10,190
5103,974,100,10
5203,794,10,190

Range : 4161,3932,210,200
4161,3932,100,10
4261,3932,10,100
4261,4032,100,10
4361,4032,10,100

Range : 4980,2159,410,310
4980,2159,100,10
5080,2159,10,100
5080,2259,200,10
5280,2259,10,200
5280,2459,100,10
5380,2369,10,100

Range : 1493,3024,110,100
1493,3114,100,10
1593,3024,10,100

Range : 1394,2522,400,100
1394,2612,200,10
1594,2522,10,100
1594,2522,200,10

Range : 2130,3266,400,460
2130,3716,100,10
2230,3356,10,370
2230,3356,200,10
2430,3266,10,100
2430,3266,100,10

Range : 935,3555,300,310
935,3555,100,10
1035,3555,10,100
1035,3655,100,10
1135,3655,10,200
1135,3855,100,10

Range : 3235,3579,200,110
3235,3579,100,10
3335,3579,10,100
3335,3679,100,10

Range : 1846,4630,410,460
1846,5080,300,10
2146,4720,10,370
2146,4720,100,10
2246,4630,10,100

Range : 4997,2754,310,370
4997,2814,100,10
5097,2814,10,100
5097,2914,100,10
5197,2914,10,200
5197,3114,100,10
5297,2754,10,370

Range : 1093,14,300,370
1093,374,100,10
1193,14,10,370
1193,14,100,10
1293,14,10,100
1293,114,100,10

Range : 3081,5511,410,210
3081,5511,100,10
3181,5511,10,100
3181,5611,100,10
3281,5521,10,100
3281,5521,100,10
3381,5521,10,100
3381,5621,100,10
3481,5621,10,100

Range : 4978,2534,310,300
4978,2534,100,10
5078,2534,10,100
5078,2634,200,10
5278,2634,10,200

Range : 2729,5442,400,10
2729,5442,400,10

Range : 1333,5146,410,370
1333,5306,100,10
1433,5306,10,100
1433,5406,200,10
1633,5406,10,100
1633,5506,100,10
1733,5146,10,370

Range : 4976,1453,310,270
4976,1713,100,10
5076,1533,10,190
5076,1533,100,10
5176,1533,10,100
5176,1633,100,10
5276,1453,10,190

Range : 236,4516,400,10
236,4516,400,10

Range : 2951,2432,210,300
2951,2432,100,10
3051,2432,10,200
3051,2632,100,10
3151,2632,10,100

Range : 1441,4971,300,110
1441,4971,100,10
1541,4971,10,100
1541,5071,200,10

Range : 2339,2468,600,310
2339,2468,400,10
2739,2468,10,100
2739,2568,100,10
2839,2568,10,200
2839,2768,100,10

Range : 184,3724,210,370
184,4084,100,10
284,3904,10,190
284,3904,100,10
384,3724,10,190

Range : 3284,2545,210,200
3284,2545,100,10
3384,2545,10,100
3384,2645,100,10
3484,2645,10,100

Range : 3394,3948,100,10
3394,3948,100,10

Range : 4816,3953,400,310
4816,4043,100,10
4916,3953,10,100
4916,3953,100,10
5016,3953,10,300
5016,4253,200,10

Range : 3340,4232,210,100
3340,4322,200,10
3540,4232,10,100

Range : 2294,4794,400,190
2294,4974,100,10
2394,4794,10,190
2394,4794,200,10
2594,4794,10,100
2594,4894,100,10

Range : 1146,5660,310,400
1146,5660,200,10
1346,5660,10,100
1346,5760,100,10
1446,5760,10,300

Range : 1192,4446,110,100
1192,4536,100,10
1292,4446,10,100

Range : 1867,907,410,190
1867,987,100,10
1967,987,10,100
1967,1087,300,10
2267,907,10,190

Range : 1377,3791,600,280
1377,4061,200,10
1577,3791,10,280
1577,3791,400,10

Range : 308,4221,110,280
308,4491,100,10
408,4221,10,280

Range : 3885,4425,210,200
3885,4425,100,10
3985,4425,10,100
3985,4525,100,10
4085,4525,10,100

Range : 91,2093,500,310
91,2093,400,10
491,2093,10,300
491,2393,100,10

Range : 2722,5537,100,10
2722,5537,100,10

Range : 953,560,500,280
953,830,200,10
1153,560,10,280
1153,560,300,10

Range : 622,2664,300,190
622,2744,100,10
722,2744,10,100
722,2844,100,10
822,2664,10,190
822,2664,100,10

Range : 2614,4916,310,190
2614,4996,100,10
2714,4996,10,100
2714,5096,100,10
2814,5006,10,100
2814,5006,100,10
2914,4916,10,100

Range : 100,3483,310,200
100,3573,100,10
200,3483,10,100
200,3483,200,10
400,3483,10,200

Range : 4107,1083,600,100
4107,1173,300,10
4407,1083,10,100
4407,1083,300,10

Range : 1039,1261,300,110
1039,1261,100,10
1139,1261,10,100
1139,1361,200,10

Range : 1393,1654,600,280
1393,1924,300,10
1693,1744,10,190
1693,1744,200,10
1893,1654,10,100
1893,1654,100,10

Range : 3061,4416,310,410
3061,4416,200,10
3261,4416,10,400
3261,4816,100,10
3361,4546,10,280

Range : 51,4996,300,100
51,5086,200,10
251,4996,10,100
251,4996,100,10

Range : 1119,2820,400,190
1119,3000,300,10
1419,2820,10,190
1419,2820,100,10

Range : 1388,2705,210,100
1388,2705,200,10
1588,2705,10,100

Range : 1777,3510,310,200
1777,3510,100,10
1877,3510,10,100
1877,3610,200,10
2077,3610,10,100

Range : 1345,3123,100,10
1345,3123,100,10

Range : 1841,2408,310,280
1841,2478,100,10
1941,2478,10,100
1941,2578,100,10
2041,2578,10,100
2041,2678,100,10
2141,2408,10,280

Range : 4283,1833,310,110
4283,1833,100,10
4383,1833,10,100
4383,1933,200,10
4583,1843,10,100

Range : 4497,1146,210,280
4497,1416,200,10
4697,1146,10,280

Range : 1904,5543,210,370
1904,5803,100,10
2004,5803,10,100
2004,5903,100,10
2104,5543,10,370

Range : 968,1435,200,100
968,1525,100,10
1068,1435,10,100
1068,1435,100,10

Range : 4124,1316,500,220
4124,1316,100,10
4224,1316,10,100
4224,1416,100,10
4324,1326,10,100
4324,1326,100,10
4424,1326,10,200
4424,1526,200,10

Range : 2402,848,210,300
2402,1118,100,10
2502,848,10,280
2502,848,100,10
2602,848,10,300

Range : 4634,2074,210,280
4634,2344,100,10
4734,2074,10,280
4734,2074,100,10
4834,2074,10,100

Range : 980,5081,410,210
980,5081,100,10
1080,5081,10,100
1080,5181,100,10
1180,5181,10,100
1180,5281,200,10
1380,5101,10,190

Range : 2810,5798,410,280
2810,5868,100,10
2910,5868,10,100
2910,5968,100,10
3010,5968,10,100
3010,6068,100,10
3110,5798,10,280
3110,5798,100,10
3210,5798,10,100

Range : 4402,5289,300,210
4402,5379,100,10
4502,5289,10,100
4502,5289,100,10
4602,5289,10,200
4602,5489,100,10

Range : 2883,2368,210,200
2883,2368,200,10
3083,2368,10,200

Range : 1445,4031,410,280
1445,4301,400,10
1845,4031,10,280

Range : 1299,897,200,110
1299,897,100,10
1399,897,10,100
1399,997,100,10

Range : 1501,4625,510,190
1501,4805,100,10
1601,4625,10,190
1601,4625,200,10
1801,4625,10,100
1801,4725,200,10
2001,4635,10,100

Range : 2660,2117,300,310
2660,2117,100,10
2760,2117,10,300
2760,2417,200,10

Range : 1383,2425,210,110
1383,2425,100,10
1483,2425,10,100
1483,2525,100,10
1583,2435,10,100

Range : 5209,5420,400,210
5209,5420,200,10
5409,5420,10,100
5409,5520,100,10
5509,5520,10,100
5509,5620,100,10

Range : 2514,5020,110,190
2514,5200,100,10
2614,5020,10,190

Range : 898,5201,210,190
898,5381,200,10
1098,5201,10,190

Range : 839,5034,110,300
839,5034,100,10
939,5034,10,300

Range : 4931,4357,400,210
4931,4357,100,10
5031,4357,10,200
5031,4557,100,10
5131,4377,10,190
5131,4377,200,10

Range : 3437,723,210,280
3437,993,100,10
3537,723,10,280
3537,723,100,10
3637,723,10,100

Range : 3971,2003,400,460
3971,2453,200,10
4171,2003,10,460
4171,2003,100,10
4271,2003,10,100
4271,2103,100,10

Range : 1849,1914,500,100
1849,2004,300,10
2149,1914,10,100
2149,1914,200,10

Range : 225,772,310,400
225,772,100,10
325,772,10,200
325,972,100,10
425,972,10,100
425,1072,100,10
525,1072,10,100

Range : 4953,3502,110,280
4953,3772,100,10
5053,3502,10,280

Range : 2274,5227,500,110
2274,5227,400,10
2674,5227,10,100
2674,5327,100,10

Range : 4722,1168,200,100
4722,1258,100,10
4822,1168,10,100
4822,1168,100,10

Range : 977,1698,210,460
977,2048,100,10
1077,2048,10,100
1077,2148,100,10
1177,1698,10,460

Range : 3982,2247,410,370
3982,2607,100,10
4082,2517,10,100
4082,2517,100,10
4182,2247,10,280
4182,2247,100,10
4282,2247,10,100
4282,2347,100,10
4382,2347,10,100

Range : 5181,29,210,200
5181,209,100,10
5281,29,10,190
5281,29,100,10
5381,29,10,200

Range : 1906,5352,210,100
1906,5352,200,10
2106,5352,10,100

Range : 3696,5351,200,110
3696,5351,100,10
3796,5351,10,100
3796,5451,100,10

Range : 2727,1169,200,210
2727,1169,100,10
2827,1169,10,200
2827,1369,100,10

Range : 786,3387,310,110
786,3477,100,10
886,3387,10,100
886,3387,100,10
986,3387,10,100
986,3487,100,10
1086,3397,10,100

Range : 546,4286,110,300
546,4286,100,10
646,4286,10,300

Range : 4105,5455,310,370
4105,5815,100,10
4205,5635,10,190
4205,5635,100,10
4305,5545,10,100
4305,5545,100,10
4405,5455,10,100

Range : 2080,2461,110,280
2080,2731,100,10
2180,2461,10,280

Range : 833,3598,500,310
833,3598,100,10
933,3598,10,200
933,3798,100,10
1033,3798,10,100
1033,3898,300,10

Range : 1733,2018,210,200
1733,2018,100,10
1833,2018,10,100
1833,2118,100,10
1933,2118,10,100

Range : 2363,1424,200,10
2363,1424,200,10

Range : 715,2827,210,100
715,2917,200,10
915,2827,10,100

Range : 3993,3976,210,280
3993,4246,100,10
4093,4066,10,190
4093,4066,100,10
4193,3976,10,100

Range : 4959,3161,110,100
4959,3161,100,10
5059,3161,10,100

Range : 2096,3094,210,100
2096,3184,200,10
2296,3094,10,100

Range : 1375,3172,400,280
1375,3242,100,10
1475,3242,10,200
1475,3442,100,10
1575,3172,10,280
1575,3172,200,10

Range : 347,3189,300,110
347,3189,100,10
447,3189,10,100
447,3289,100,10
547,3199,10,100
547,3199,100,10

Range : 1021,948,300,100
1021,1038,100,10
1121,948,10,100
1121,948,200,10

Range : 3627,5516,310,190
3627,5696,100,10
3727,5606,10,100
3727,5606,200,10
3927,5516,10,100

Range : 4507,228,500,190
4507,408,100,10
4607,318,10,100
4607,318,100,10
4707,228,10,100
4707,228,100,10
4807,228,10,100
4807,328,200,10

Range : 1092,1395,310,210
1092,1395,100,10
1192,1395,10,200
1192,1595,100,10
1292,1505,10,100
1292,1505,100,10
1392,1505,10,100

Range : 3434,2904,400,110
3434,2904,100,10
3534,2904,10,100
3534,3004,100,10
3634,2914,10,100
3634,2914,200,10

Range : 2108,732,310,300
2108,822,200,10
2308,732,10,100
2308,732,100,10
2408,732,10,300

Range : 1031,5642,600,10
1031,5642,600,10

Range : 1886,3993,600,190
1886,4173,400,10
2286,3993,10,190
2286,3993,100,10
2386,3993,10,100
2386,4093,100,10

Range : 1207,243,300,280
1207,513,100,10
1307,333,10,190
1307,333,100,10
1407,243,10,100
1407,243,100,10

Range : 222,3229,200,190
222,3409,100,10
322,3229,10,190
322,3229,100,10

Range : 1743,5360,310,310
1743,5360,100,10
1843,5360,10,300
1843,5660,200,10
2043,5390,10,280

Range : 2702,4486,300,280
2702,4756,100,10
2802,4486,10,280
2802,4486,200,10

Range : 4782,4681,310,110
4782,4681,100,10
4882,4681,10,100
4882,4781,100,10
4982,4691,10,100
4982,4691,100,10
5082,4691,10,100

Range : 2069,2197,200,10
2069,2197,200,10

Range : 4625,3099,310,210
4625,3099,100,10
4725,3099,10,200
4725,3299,200,10
4925,3209,10,100

Range : 2887,5368,100,10
2887,5368,100,10

Range : 1289,791,500,210
1289,881,200,10
1489,791,10,100
1489,791,100,10
1589,791,10,200
1589,991,200,10

Range : 132,4625,210,200
132,4625,100,10
232,4625,10,100
232,4725,100,10
332,4725,10,100

Range : 3033,728,500,210
3033,818,100,10
3133,728,10,100
3133,728,100,10
3233,728,10,100
3233,828,200,10
3433,828,10,100
3433,928,100,10

Range : 3435,5324,300,110
3435,5324,200,10
3635,5324,10,100
3635,5424,100,10

Range : 2529,4717,200,10
2529,4717,200,10

Range : 2184,2228,100,10
2184,2228,100,10

Range : 4979,2485,210,100
4979,2485,200,10
5179,2485,10,100

Range : 1668,2732,410,110
1668,2732,100,10
1768,2732,10,100
1768,2832,300,10
2068,2742,10,100

Range : 1507,-96,500,460
1507,354,200,10
1707,174,10,190
1707,174,100,10
1807,-6,10,190
1807,-6,100,10
1907,-96,10,100
1907,-96,100,10

Range : 4866,3785,100,10
4866,3785,100,10

Range : 281,1275,410,280
281,1545,300,10
581,1365,10,190
581,1365,100,10
681,1275,10,100

Range : 3022,3636,310,190
3022,3716,100,10
3122,3716,10,100
3122,3816,200,10
3322,3636,10,190

Range : 1013,5775,210,500
1013,5775,100,10
1113,5775,10,300
1113,6075,100,10
1213,6075,10,200

Range : 3789,5055,310,210
3789,5055,200,10
3989,5055,10,200
3989,5255,100,10
4089,5165,10,100

Range : 139,1850,500,100
139,1940,300,10
439,1850,10,100
439,1850,200,10

Range : 3410,5827,210,400
3410,5827,100,10
3510,5827,10,200
3510,6027,100,10
3610,6027,10,200

Range : 4752,2566,300,210
4752,2566,100,10
4852,2566,10,100
4852,2666,100,10
4952,2666,10,100
4952,2766,100,10

Range : 3277,1645,200,10
3277,1645,200,10

Range : 3090,3304,400,210
3090,3304,200,10
3290,3304,10,200
3290,3504,200,10

Range : 615,1098,500,310
615,1188,100,10
715,1098,10,100
715,1098,100,10
815,1098,10,300
815,1398,200,10
1015,1308,10,100
1015,1308,100,10

Range : 1613,3445,300,100
1613,3535,100,10
1713,3445,10,100
1713,3445,200,10

Range : 2623,5899,310,210
2623,5899,100,10
2723,5899,10,200
2723,6099,200,10
2923,6009,10,100

Range : 4319,3265,310,300
4319,3265,300,10
4619,3265,10,300

Range : 4194,4445,200,110
4194,4445,100,10
4294,4445,10,100
4294,4545,100,10

Range : 2404,609,200,100
2404,699,100,10
2504,609,10,100
2504,609,100,10

Range : 1044,4764,310,300
1044,5034,100,10
1144,4854,10,190
1144,4854,100,10
1244,4764,10,100
1244,4764,100,10
1344,4764,10,300

Range : 2678,1616,310,190
2678,1796,100,10
2778,1706,10,100
2778,1706,200,10
2978,1616,10,100

Range : 2587,3772,210,280
2587,4042,200,10
2787,3772,10,280

Range : 4605,340,110,100
4605,430,100,10
4705,340,10,100

Range : 2148,2275,210,100
2148,2365,200,10
2348,2275,10,100

Range : 2484,1827,400,190
2484,1907,100,10
2584,1907,10,100
2584,2007,100,10
2684,1827,10,190
2684,1827,200,10

Range : 1280,1895,200,110
1280,1895,100,10
1380,1895,10,100
1380,1995,100,10

Range : 3411,2019,110,280
3411,2289,100,10
3511,2019,10,280

Range : 2012,5050,510,190
2012,5130,100,10
2112,5130,10,100
2112,5230,100,10
2212,5140,10,100
2212,5140,100,10
2312,5050,10,100
2312,5050,200,10
2512,5050,10,100

Range : 2981,4897,300,190
2981,5077,100,10
3081,4897,10,190
3081,4897,200,10

Range : 707,210,210,370
707,570,100,10
807,480,10,100
807,480,100,10
907,210,10,280

Range : 920,3517,100,10
920,3517,100,10

Range : 2451,5619,300,100
2451,5709,100,10
2551,5619,10,100
2551,5619,200,10

Range : 659,2375,300,210
659,2465,100,10
759,2375,10,100
759,2375,100,10
859,2375,10,200
859,2575,100,10

Range : 1368,4387,410,200
1368,4387,200,10
1568,4387,10,100
1568,4487,200,10
1768,4487,10,100

Range : 1708,5608,110,100
1708,5698,100,10
1808,5608,10,100

Range : 3168,298,510,100
3168,388,300,10
3468,298,10,100
3468,298,200,10
3668,298,10,100

Range : 4187,626,310,460
4187,976,100,10
4287,976,10,100
4287,1076,100,10
4387,986,10,100
4387,986,100,10
4487,626,10,370

Range : 1163,1658,200,310
1163,1658,100,10
1263,1658,10,300
1263,1958,100,10

Range : 4057,1951,110,400
4057,1951,100,10
4157,1951,10,400

Range : 2130,1405,400,210
2130,1495,100,10
2230,1405,10,100
2230,1405,100,10
2330,1405,10,200
2330,1605,100,10
2430,1515,10,100
2430,1515,100,10

Range : 4699,2997,400,10
4699,2997,400,10

Range : 2114,4351,300,190
2114,4531,100,10
2214,4351,10,190
2214,4351,100,10
2314,4351,10,100
2314,4451,100,10

Range : 265,5220,210,100
265,5220,200,10
465,5220,10,100

Range : 4700,3314,100,10
4700,3314,100,10

Range : 869,5396,110,100
869,5486,100,10
969,5396,10,100

Range : 3963,4311,100,10
3963,4311,100,10

Range : 2015,4262,110,200
2015,4262,100,10
2115,4262,10,200

Range : 629,2556,200,100
629,2646,100,10
729,2556,10,100
729,2556,100,10

Range : 1975,4376,110,190
1975,4556,100,10
2075,4376,10,190

Range : 3481,1093,110,550
3481,1633,100,10
3581,1093,10,550

