2459,1401,100,10
2559,1311,10,100
2559,1311,200,10
2759,1221,10,100
2759,1221,200,10

Range : 29,3536,510,400
29,3536,100,10
129,3536,10,100
129,3636,100,10
229,3636,10,100
229,3736,100,10
329,3736,10,100
329,3836,200,10
529,3836,10,100

Range : 4309,2060,510,400
4309,2150,100,10
4409,2060,10,100
4409,2060,100,10
4509,2060,10,100
4509,2160,300,10
4809,2160,10,300

Range : 2114,4538,300,410
2114,4538,100,10
2214,4538,10,400
2214,4938,100,10
2314,4758,10,190
2314,4758,100,10

Range : 3646,1007,210,210
3646,1007,100,10
3746,1007,10,200
3746,1207,100,10
3846,1117,10,100

Range : 4301,703,300,310
4301,703,100,10
4401,703,10,300
4401,1003,200,10

Range : 4110,4839,410,200
4110,5019,200,10
4310,4929,10,100
4310,4929,100,10
4410,4839,10,100
4410,4839,100,10
4510,4839,10,200

Range : 3919,4469,210,280
3919,4739,100,10
4019,4469,10,280
4019,4469,100,10
4119,4469,10,100

Range : 1028,1559,300,280
1028,1829,100,10
1128,1739,10,100
1128,1739,100,10
1228,1559,10,190
1228,1559,100,10

Range : 139,362,110,100
139,362,100,10
239,362,10,100

Range : 2539,90,310,640
2539,720,100,10
2639,630,10,100
2639,630,100,10
2739,270,10,370
2739,270,100,10
2839,90,10,190

Range : 2170,3099,600,310
2170,3189,100,10
2270,3099,10,100
2270,3099,200,10
2470,3099,10,200
2470,3299,200,10
2670,3299,10,100
2670,3399,100,10

Range : 4542,4711,510,500
4542,4711,200,10
4742,4711,10,300
4742,5011,300,10
5042,5011,10,200

Range : 1721,223,400,410
1721,313,100,10
1821,223,10,100
1821,223,100,10
1921,223,10,200
1921,423,100,10
2021,423,10,200
2021,623,100,10

Range : 3443,5224,500,410
3443,5224,100,10
3543,5224,10,300
3543,5524,200,10
3743,5524,10,100
3743,5624,200,10

Range : 242,4855,410,280
242,5125,100,10
342,5035,10,100
342,5035,200,10
542,4855,10,190
542,4855,100,10
642,4855,10,100

Range : 4830,1924,300,370
4830,2284,100,10
4930,2194,10,100
4930,2194,100,10
5030,1924,10,280
5030,1924,100,10

Range : 3397,1039,310,190
3397,1219,300,10
3697,1039,10,190

Range : 4764,-2,400,460
4764,448,200,10
4964,88,10,370
4964,88,100,10
5064,-2,10,100
5064,-2,100,10

Range : 2735,2910,310,190
2735,2990,100,10
2835,2990,10,100
2835,3090,200,10
3035,2910,10,190

Range : 3454,1728,400,190
3454,1908,200,10
3654,1728,10,190
3654,1728,100,10
3754,1728,10,100
3754,1828,100,10

Range : 78,3969,300,280
78,4239,100,10
178,4059,10,190
178,4059,100,10
278,3969,10,100
278,3969,100,10

Range : 4688,5350,500,210
4688,5350,300,10
4988,5350,10,200
4988,5550,200,10

Range : 2337,822,310,300
2337,822,100,10
2437,822,10,100
2437,922,100,10
2537,922,10,100
2537,1022,100,10
2637,1022,10,100

Range : 4587,4633,100,10
4587,4633,100,10

Range : 806,3487,400,280
806,3757,200,10
1006,3667,10,100
1006,3667,100,10
1106,3487,10,190
1106,3487,100,10

Range : 4115,312,200,640
4115,942,100,10
4215,312,10,640
4215,312,100,10

Range : 685,4617,310,280
685,4787,100,10
785,4787,10,100
785,4887,100,10
885,4617,10,280
885,4617,100,10
985,4617,10,200

Range : 1843,2558,510,210
1843,2558,200,10
2043,2558,10,200
2043,2758,300,10
2343,2578,10,190

Range : 2810,2437,410,370
2810,2797,100,10
2910,2707,10,100
2910,2707,300,10
3210,2437,10,280

Range : 2803,3558,500,310
2803,3738,100,10
2903,3558,10,190
2903,3558,100,10
3003,3558,10,100
3003,3658,100,10
3103,3658,10,200
3103,3858,200,10

Range : 4042,2769,310,300
4042,2769,200,10
4242,2769,10,100
4242,2869,100,10
4342,2869,10,200

Range : 4548,1602,400,370
4548,1962,100,10
4648,1872,10,100
4648,1872,100,10
4748,1782,10,100
4748,1782,100,10
4848,1602,10,190
4848,1602,100,10

Range : 352,1731,310,300
352,1731,200,10
552,1731,10,200
552,1931,100,10
652,1931,10,100

Range : 796,2564,510,460
796,3014,100,10
896,2834,10,190
896,2834,100,10
996,2744,10,100
996,2744,100,10
1096,2654,10,100
1096,2654,200,10
1296,2564,10,100

Range : 4049,-265,110,550
4049,275,100,10
4149,-265,10,550

Range : 1554,377,300,310
1554,377,100,10
1654,377,10,300
1654,677,100,10
1754,407,10,280
1754,407,100,10

Range : 817,335,600,370
817,695,200,10
1017,605,10,100
1017,605,100,10
1117,425,10,190
1117,425,100,10
1217,335,10,100
1217,335,200,10

Range : 1811,4287,210,300
1811,4467,100,10
1911,4287,10,190
1911,4287,100,10
2011,4287,10,300

Range : 851,2547,210,100
851,2547,200,10
1051,2547,10,100

Range : 5058,1184,610,190
5058,1354,100,10
5158,1264,10,100
5158,1264,400,10
5558,1264,10,100
5558,1364,100,10
5658,1184,10,190

Range : 2402,1889,300,190
2402,2069,100,10
2502,1889,10,190
2502,1889,100,10
2602,1889,10,100
2602,1989,100,10

Range : 3117,5007,210,460
3117,5457,100,10
3217,5007,10,460
3217,5007,100,10
3317,5007,10,200

Range : 1867,849,500,210
1867,849,100,10
1967,849,10,200
1967,1049,100,10
2067,959,10,100
2067,959,200,10
2267,869,10,100
2267,869,100,10

Range : 2915,2314,210,200
2915,2404,100,10
3015,2314,10,100
3015,2314,100,10
3115,2314,10,200

Range : 3048,2839,510,110
3048,2929,200,10
3248,2839,10,100
3248,2839,200,10
3448,2839,10,100
3448,2939,100,10
3548,2849,10,100

Range : 3167,1370,410,100
3167,1460,100,10
3267,1370,10,100
3267,1370,300,10
3567,1370,10,100

Range : 2657,4867,300,370
2657,5227,100,10
2757,5047,10,190
2757,5047,100,10
2857,4867,10,190
2857,4867,100,10

Range : 4734,1384,410,120
4734,1384,100,10
4834,1384,10,100
4834,1484,100,10
4934,1394,10,100
4934,1394,100,10
5034,1394,10,100
5034,1494,100,10
5134,1404,10,100

Range : 4728,3316,410,200
4728,3396,100,10
4828,3396,10,100
4828,3496,100,10
4928,3316,10,190
4928,3316,100,10
5028,3316,10,100
5028,3416,100,10
5128,3416,10,100

Range : 3090,4911,110,200
3090,4911,100,10
3190,4911,10,200

Range : 1244,1375,510,400
1244,1465,100,10
1344,1375,10,100
1344,1375,100,10
1444,1375,10,100
1444,1475,300,10
1744,1475,10,300

Range : 933,775,300,110
933,775,100,10
1033,775,10,100
1033,875,100,10
1133,785,10,100
1133,785,100,10

Range : 21,280,200,110
21,280,100,10
121,280,10,100
121,380,100,10

Range : 2953,1944,300,210
2953,1944,100,10
3053,1944,10,200
3053,2144,100,10
3153,2054,10,100
3153,2054,100,10

Range : 4499,3848,410,400
4499,3938,200,10
4699,3848,10,100
4699,3848,200,10
4899,3848,10,400

Range : 468,2875,500,210
468,2875,200,10
668,2875,10,100
668,2975,100,10
768,2975,10,100
768,3075,200,10

Range : 4848,4684,510,210
4848,4684,100,10
4948,4684,10,100
4948,4784,100,10
5048,4784,10,100
5048,4884,100,10
5148,4794,10,100
5148,4794,200,10
5348,4704,10,100

Range : 2095,2292,400,510
2095,2382,100,10
2195,2292,10,100
2195,2292,200,10
2395,2292,10,500
2395,2792,100,10

Range : 775,1680,310,100
775,1680,300,10
1075,1680,10,100

Range : 1473,5155,210,300
1473,5335,100,10
1573,5155,10,190
1573,5155,100,10
1673,5155,10,300

Range : 1696,2237,300,710
1696,2237,100,10
1796,2237,10,500
1796,2737,100,10
1896,2737,10,200
1896,2937,100,10

Range : 3943,619,200,210
3943,619,100,10
4043,619,10,200
4043,819,100,10

Range : 2765,819,110,100
2765,909,100,10
2865,819,10,100

Range : 4397,3703,200,210
4397,3703,100,10
4497,3703,10,200
4497,3903,100,10

Range : 5005,807,410,280
5005,1077,100,10
5105,897,10,190
5105,897,100,10
5205,807,10,100
5205,807,100,10
5305,807,10,100
5305,907,100,10
5405,817,10,100

Range : 3443,3909,310,460
3443,4359,100,10
3543,3999,10,370
3543,3999,100,10
3643,3909,10,100
3643,3909,100,10
3743,3909,10,200

Range : 3945,5449,500,210
3945,5449,100,10
4045,5449,10,200
4045,5649,100,10
4145,5469,10,190
4145,5469,200,10
4345,5469,10,100
4345,5569,100,10

Range : 3124,3011,710,110
3124,3101,100,10
3224,3011,10,100
3224,3011,100,10
3324,3011,10,100
3324,3111,500,10
3824,3021,10,100

Range : 299,4482,300,370
299,4842,200,10
499,4482,10,370
499,4482,100,10

Range : 3146,4878,110,100
3146,4878,100,10
3246,4878,10,100

Range : 4783,2820,310,280
4783,2890,100,10
4883,2890,10,200
4883,3090,200,10
5083,2820,10,280

Range : 313,1346,310,280
313,1616,100,10
413,1436,10,190
413,1436,100,10
513,1346,10,100
513,1346,100,10
613,1346,10,100

Range : 4612,4379,310,190
4612,4549,100,10
4712,4459,10,100
4712,4459,100,10
4812,4459,10,100
4812,4559,100,10
4912,4379,10,190

Range : 1029,2113,400,210
1029,2113,200,10
1229,2113,10,200
1229,2313,200,10

Range : 3057,4691,410,110
3057,4691,100,10
3157,4691,10,100
3157,4791,300,10
3457,4701,10,100

Range : 225,3287,500,190
225,3467,400,10
625,3287,10,190
625,3287,100,10

Range : 2576,1691,310,600
2576,1691,100,10
2676,1691,10,100
2676,1791,100,10
2776,1791,10,400
2776,2191,100,10
2876,2191,10,100

